link,line,dir,order,from_nlc,from_asc,from_station,to_nlc,to_asc,to_station,total,early,am_peak,midday,pm_peak,evening,late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
GHRu_HAM_EB>SBMu_HAM_EB@HAM,H&C and Circle,OR,21,585,GHRu,Goldhawk Road,775,SBMu,Shepherd's Bush Market,7819.735498740803,64.65092741675878,750.7285386527299,4121.654455469008,1772.9408779307503,788.9542517346325,320.8064475369248,0.0,0.0,0.0,2.001090554681707,6.97478981495855,12.01264662199283,19.47611523319904,24.186285191926647,29.722345328732967,33.208380956129986,36.66103469527076,39.43535810202482,47.502889005104095,53.16487028504131,59.77304101014482,68.36969406961761,80.8269733057253,90.44481205952823,100.52625590526465,111.09288393014532,123.95749758573136,129.72505887861072,136.92797825213114,143.10956310294202,152.16901801526532,156.68312245983066,167.93291045188073,175.04958789828322,185.77926297408746,191.17282076750928,194.6628339941486,193.12918054103775,197.8482883041589,196.99833870941345,193.0215721392849,190.319628443971,188.31531931736703,182.74127611074317,178.19468602072482,174.35598692100712,172.96463378916675,169.20747674267608,165.05324565466998,162.33516839436638,163.63006390137585,160.86465488407018,161.5077346462779,162.7358803259372,159.46510969420984,153.4759488803258,150.6346133935015,142.74875469872654,136.23980570992828,133.50156127829462,129.32325535019072,118.81349516791187,107.78422247891692,92.1174055803018,77.51844643528996,64.66929077697012,56.67796293421018,51.69125201809603,52.846772681558456,54.84445669206107,57.756507790153826,57.7169598186495,59.396055138666924,55.93491938975771,51.255940381803036,46.74948114368354,46.4078240384869,43.25518343084789,40.18861311562125,35.530003991247575,26.57405835101563,17.200497851601206,9.515504764107042,4.129340468510696,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBMu_HAM_EB>WDLu_HAM_EB@HAM,H&C and Circle,OR,22,775,SBMu,Shepherd's Bush Market,599,WDLu,Wood Lane,9640.577297019649,87.6449145260101,988.4908404109296,4926.306042325702,2207.542854775186,992.9605671006187,437.6320778812005,0.0,0.0,0.0,3.9123232387791846,10.76500545910883,14.981305838602815,23.226702357367703,34.75957763215156,40.910827695376796,44.63268049738246,51.70752144778629,57.519602601794006,61.87298662255415,69.10565159564479,78.41699514589051,89.07443266057605,104.4629378748653,116.88685134890676,130.3938567636054,143.5064961565471,159.82981133543723,166.9290466793091,174.7866451943623,180.5380104713713,190.3958129456121,193.1600280006416,203.4517629226912,211.74808489975484,223.07250080173588,226.78444314543944,230.3460837559029,227.42180125802844,230.6553577648166,228.7603892071032,224.07014137494733,220.549909916353,218.42991153554118,212.24808208972175,207.01014012759143,203.26496731085427,202.14246401561783,199.10600475448103,196.15144881654254,195.45319400184704,198.00751435982383,197.97248254977444,199.26145910158212,200.66230716691967,197.04368184390546,190.520657766544,188.01296372290162,181.58076794533957,174.49769785038154,168.87509800228838,163.18299686362195,147.9252276021036,132.10856194643551,113.06427727879377,97.19353570809879,83.16782163190071,74.13903327645964,68.28923594616418,69.50982539933308,70.30782720295754,71.85384055036519,71.12277342103285,71.99915248487645,70.204682254201,68.37589205450584,65.06945327735228,64.4117486799605,61.06424135159109,54.849566050277176,43.05598778606887,34.476632918539835,22.739673180779306,13.26427064386272,6.218069035212976,4.106542903049834,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDLu_HAM_EB>LATu_HAM_EB@HAM,H&C and Circle,OR,23,599,WDLu,Wood Lane,630,LATu,Latimer Road,10921.711844537767,94.91884879173429,1015.4739568092532,5096.933694076463,2940.1057666915362,1244.6393838898514,529.6401942789295,0.0,0.0,0.0,2.293204658236115,11.592840311313374,16.438643776382523,25.800430734691094,38.793729311111186,43.86964743255226,46.4456253990458,53.38739465234554,58.32772466137479,61.57408335981015,72.47105461283688,80.41156754912788,91.2904087796339,104.86452901228554,120.23422789122915,133.2917779873901,149.30591547162123,165.3994586531482,177.13419447925077,182.5019835590577,188.07900756187263,193.10060928466118,197.24166876029744,198.34695337384568,206.49677932050042,213.6110464587096,219.48847802728,220.3411004915077,222.90867072639858,223.9092111281085,228.1538435744363,224.44690696343812,224.5830531774006,226.40712318352863,226.1274984177113,221.8004951599438,221.9930791080323,222.80536735973809,225.86659974806497,228.78029721978734,237.41026833974385,244.68563955391548,252.45238707309414,254.06798773637402,254.93027670328556,250.8522537331852,246.4320095311604,248.57308726933712,253.47158631315082,251.71564845938067,242.7366216094307,232.77714467917943,207.41112403004243,176.35894986030482,147.18659066151415,125.52877708049245,108.35996040539752,95.15743973955703,87.05628882225363,85.01227175103861,85.30195604997441,84.89666450414794,84.27945198744482,82.89279618510653,82.60823684261969,79.74709829205989,74.63493958785689,72.73717407755579,69.2079144721248,61.95477566145763,54.15915455468004,45.77098853137618,32.244609080068265,21.63061959879899,12.51675862094152,5.036161802009446,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LATu_HAM_EB>LGRu_HAM_EB@HAM,H&C and Circle,OR,24,630,LATu,Latimer Road,627,LGRu,Ladbroke Grove,11569.22223725359,96.0007007294371,1081.3012761296345,5357.613559426201,3074.3510941316235,1416.0059282124796,543.9496786242139,0.0,0.0,0.0,2.6679394255858053,8.045483894248116,18.489231408862874,28.73964879400486,38.05839720673544,47.23027363626992,54.32334198449266,56.435308274862784,61.60608316670513,69.58695904633655,77.09920358371525,85.93884585825327,97.41729879286018,110.91481946369815,125.827053847592,139.164694824738,155.75739365011054,173.17938727130195,186.6288703170854,194.85649588331543,203.5998639304076,209.8009694343453,213.34189366030273,215.2929029194186,223.44431646090942,228.64113941931504,232.48471571257718,233.3186769399382,234.89055076018207,234.4573071553376,236.62366492360766,233.08920560715046,233.0618092080233,233.26712123613322,231.04058448818677,227.14061567814412,228.79692150398205,229.9544483125597,234.008695696295,238.6908969412088,248.0025059664736,253.83698419230157,260.8092012443552,263.04478855543306,263.82106587163025,259.87079102812146,255.8006684865985,259.69719907040144,265.97787699677224,264.90344966684813,256.6958454281282,247.9143116630429,221.97891192799057,190.5855046885304,162.25802894940318,141.4423031787344,125.25582396653381,112.92178093343136,104.57318181447556,102.39408874741699,101.38466647826628,98.44085806457235,95.4713585064043,91.92687931237705,89.35145357233381,84.84502451987481,78.28074642657769,75.40095228446928,70.77073919263358,62.66571860976328,54.610179947337606,46.07817700593152,32.36698961495409,21.616784536973466,12.488631003700329,4.825735481998152,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGRu_HAM_EB>WBPu_HAM_EB@HAM,H&C and Circle,OR,25,627,LGRu,Ladbroke Grove,754,WBPu,Westbourne Park,14208.017263566773,106.13175233958569,1233.6753759341989,6786.091314955547,3786.5678835715294,1664.7747950485007,630.77614171741,0.0,0.0,0.0,0.0,9.371768838252107,20.76732187103129,32.622455069027694,43.37020656127461,56.371671461015,61.23804195766851,65.3932743009406,71.31108730276483,79.68347794708919,88.75016256976687,98.23498187272013,109.26106508090948,125.1147540738648,142.06216432200688,158.2546321318154,178.0000629136372,200.05755790018586,215.56085311596732,226.60442339860316,241.79492806527225,254.1075101121873,263.0179598923045,273.15254903680733,288.11596442853835,293.60987286453843,297.3556688823602,298.21341162347886,298.26218514218897,301.87974817877364,303.23970838582613,303.82813893680907,305.839266595153,302.75258764518486,296.6343613167012,296.98358781862004,297.307727224446,296.21310007643933,304.62357778247576,309.6132656255898,317.32336090709566,323.38086600672256,331.4573894862417,335.7560577281441,336.99774507204245,329.78692997638063,321.4268594102244,323.16582346966163,323.0294872217773,314.5544398167238,300.98532632818785,289.2919355457421,256.7350235096804,219.97511245155047,189.7707034039046,167.83878948970062,148.2233196618611,135.2875573132248,125.109668847042,121.10946554730171,119.0217550684755,115.387817670564,110.90801194763229,107.89318526354843,104.24940838369528,98.51504337682164,89.98056753095598,88.32572587144989,82.41551574908615,73.35513407214623,63.695061921615924,54.468186149203795,36.96096377502073,24.02437628392411,13.602944638963239,5.4326223482225044,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBPu_HAM_EB>ROYu_HAM_EB@HAM,H&C and Circle,OR,26,754,WBPu,Westbourne Park,690,ROYu,Royal Oak,15505.137728463473,112.0658674892037,1340.053432712671,7480.679680832806,4031.8906973547323,1830.871101478328,709.5769485957215,0.0,0.0,0.0,0.0,11.0660095763142,23.09027798116557,28.20057767549066,49.709002256233255,59.013117557584884,62.709222859103576,67.87840449602785,82.32349749327167,82.44419688364857,96.21996308794027,107.83548139109337,119.80770807333263,136.4405347602137,155.1912659189154,174.21874795707762,195.97129223446166,220.11498395403575,239.7241537906306,253.64102537146198,267.88010625838217,282.8033356322677,295.008254872394,303.65326681832994,319.2094208343902,330.6055437183615,333.75201007060946,332.59998380391113,333.94722487383524,334.69347436397175,335.2292010654009,335.51507036853195,337.73312699311236,335.5650303421838,329.35231936210016,325.6744359033111,324.2676090768272,322.45898750668636,324.82504596950713,328.2165233610885,334.20954652147634,340.0016131975265,346.5659222797148,354.7561213684778,357.76794012319215,354.0258127235573,344.91699372379446,341.1826798382915,341.090374462137,335.0469513276413,321.49482229075073,309.74795549986214,285.293510519787,245.6368286595179,213.31020522548116,187.21066582901176,165.70663849269025,148.03072216245587,137.37879291251207,129.4558703972142,127.86574585161472,124.4462656446729,120.94240671836648,117.3527668223824,113.53419276240824,108.49328445135365,100.32114568944273,94.35719786884384,90.2559704473548,80.92626467508147,73.22936959392256,61.96690223549469,45.96337862456773,29.877359296848237,18.528892829864528,5.657182882947298,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROYu_HAM_EB>PADu_HAM_EB@HAM,H&C and Circle,OR,27,690,ROYu,Royal Oak,670,PADu,Paddington TfL,16526.27950340308,107.83372175516467,1454.7301684829663,7981.0843703576775,4270.810268381564,1956.6701829662395,755.1507914594597,0.0,0.0,0.0,0.0,12.029587029559407,17.944423762211933,30.55384308834003,47.3058678750533,63.89820776837277,67.37651609791922,80.3211397347112,89.02138820250087,95.81018376298044,103.83934334189573,116.64500207696767,129.91608548699074,147.10001283925507,165.98525433926287,185.7613193431556,209.05571548895387,234.54618861197,255.5882163636536,271.4426017408825,287.5978685539572,303.22286211524744,314.89651880114724,324.11650713715017,340.46721142349185,352.93729733086474,356.6005368270517,356.83701052178236,358.1972684954892,357.87807483456373,357.0470502695813,356.41933467214204,357.9334916669078,355.12831923088515,349.869434676499,346.27149933730146,346.30213378852824,343.58977664723204,346.18126330912173,349.8802282167112,358.1336757855172,363.6012175364269,369.8169315110569,378.4399482852269,380.30250485360614,374.2822661044808,364.4066386280772,361.2201633265271,360.6309270767357,353.26026397129885,338.29208131364396,325.93945658208213,300.6178691924023,259.84682403307977,227.0804656479389,200.3966103042762,177.25519583831417,157.87927662567557,146.4285729778995,138.63881344877646,137.20244733364174,133.22719259735246,130.1575611116561,126.29291742538555,122.26430562224309,116.12247192034658,107.83240576460713,101.11501763285901,96.24329009393688,85.7629465138137,77.57067703203056,65.34210563738543,48.46444604748439,31.48660212195452,19.30774375349268,5.90308494154888,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PADu_HAM_EB>ERDu_DIS_EB@HAM,H&C and Circle,OR,28,670,PADu,Paddington TfL,569,ERDu,Edgware Road (DIS),27315.292595143812,147.30400019882268,2504.44821331603,12716.23370505021,6839.384725623704,3699.689081321869,1408.2328696331722,0.0,0.0,0.0,0.0,17.186751301344284,24.523808635063983,42.704968775969675,62.88847148644472,86.00965955362534,95.202307498319,122.92759546929621,143.0804900617705,159.00524466556655,181.76105639402428,211.06593760186826,236.82297962183688,261.89724603169617,296.5400411465963,338.934504380343,371.2011508910872,406.22179895732165,448.38496954023435,480.1554038434076,495.709324364098,515.8945034064859,541.0778166148064,552.982682464973,561.3919888704429,570.0791025329603,572.0760368723453,565.0935668939362,548.4330384052333,539.3792309381299,538.4477788651145,545.3199565381574,547.1472633667627,550.3721803524398,558.2952800652183,547.2778804499038,522.1349500958825,515.9755592998981,528.6418041916622,522.7920245986202,542.9495635221765,578.1414799076886,589.1918367654472,587.2471591294114,587.5641884089525,579.7792751904601,574.6501406675828,562.7307087914631,571.4350821590939,579.4628194910281,569.6945973761298,541.5196048282404,517.9678329082061,463.30716691771033,420.1386333729776,377.38048829305285,337.8546595211564,308.6071141968187,293.1579226776907,271.49436290497624,262.05296275729006,256.7661328579746,248.94052967500718,233.91363681304765,226.07547133416642,219.2031533181096,211.93552836920696,196.75335596118492,182.80407033375747,169.25198677939062,145.22112678714623,112.10937867142198,79.07675187171232,54.696101174071075,28.62337112284376,8.558045244327309,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERDu_DIS_EB>BSTu_HAM_EB@HAM,H&C and Circle,OR,29,569,ERDu,Edgware Road (DIS),511,BSTu,Baker Street,31999.89868346186,273.96135487221085,3232.9163736233013,14518.340054267586,7715.991849892996,4259.552254605018,1999.136796200763,0.0,0.0,0.0,0.0,13.16510218413368,26.428375615888942,92.77241486751804,141.59546220467018,189.40266797320407,207.77249615455426,231.59656980036831,209.53626679954982,207.42467681232017,207.6752792859719,240.6296694486789,271.3183438437508,303.71710557573886,341.19566629269315,391.3094518780164,431.3381797584548,476.2214778373557,516.5919345242577,555.2886980214614,575.3101663429599,602.3497942869817,623.1370059657783,643.5788131494298,648.9626795150976,660.4496670002497,654.3757653896791,649.6109537971121,629.656908386165,618.7211672112172,610.6332560590607,614.5862749236371,612.9316450153258,618.9206388170468,618.3045596940484,615.0514453814127,593.7821244720377,586.8737641780167,589.0400710794647,597.7550080212511,606.206235198541,639.8152022684998,655.9068569359479,660.7750264180295,654.6028029552757,658.2817408110735,646.9577198414953,640.328144468006,643.4868889769252,657.1808476083769,642.6359994566222,624.0843368679753,591.936283284768,542.6121035010347,485.1748438468845,441.6510938972908,392.051449872156,359.7761407332267,333.89524766830345,315.38516632151965,298.2155079550252,291.8833007025096,277.5125908183052,266.43869073460235,254.95611855415896,245.36777438772026,237.35272805897452,230.762696836392,216.98997305877862,201.0079661178442,178.39575101529124,198.95226748695328,160.3592161308674,131.96765313553075,102.4240735155557,79.39370004993552,10.883324975653814,5.2796714312654816,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSTu_HAM_EB>GPSu_MET_SB@HAM,H&C and Circle,OR,30,511,BSTu,Baker Street,588,GPSu,Great Portland Street,28898.799306088375,230.1102039141385,2850.686662759709,12813.896486747342,7245.438941631849,3943.84917248476,1814.8178385505694,0.0,0.0,0.0,0.0,4.706188592881793,26.66988480829091,80.02093384112939,118.71319667183641,164.70450742974452,188.35646866549092,199.7968164056085,187.8281444054225,190.9157897575972,187.9167422975856,217.03455106244925,242.8641101888821,269.7440105026745,298.19731899702225,335.9279576728372,367.4002453743949,402.5982348811519,434.4120796613311,470.077856558022,493.3712483801788,517.0594165105226,541.0254223272757,559.2418937645381,563.916613709884,575.1680199055958,574.6864299450498,569.639342577052,558.1755316136271,549.5354621404581,540.6253339695144,543.6001613776479,546.0448397455639,551.4495489388108,556.5662325190352,556.7036160625984,541.0360523745148,532.3577255700378,535.5922483779437,544.1470941292511,556.8660817077373,588.7239449896175,613.3410861359308,621.8226357966183,621.6350960327366,626.7849905966611,618.447010665584,607.9582779814834,610.1974179991156,614.2827261848412,596.9171916816213,578.7219096765899,546.6066538910482,496.09881890030226,448.05915235702753,410.26277380002716,364.8353062975319,335.0712385337833,313.2996397544213,295.9371615033667,277.22057053026924,267.440262564446,254.1779436267074,246.04420335850259,235.40210125837424,232.3661050991867,226.40482777802936,222.28994472695754,198.8447824222417,189.02745305304086,166.08860091058492,171.98655137619102,139.31833981789975,116.98797188099438,83.34660634518019,58.836121173531154,9.320533966731873,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPSu_MET_SB>ESQu_MET_SB@HAM,H&C and Circle,OR,31,588,GPSu,Great Portland Street,575,ESQu,Euston Square,29252.407442356078,182.38324108993646,2765.165824949894,12855.896806407125,7388.91653039619,4139.416184567693,1920.6288549452488,0.0,0.0,0.0,0.0,5.100969095335952,21.013211105124842,57.91897228057815,98.35008860889751,150.01576793701716,171.58658131707608,187.54405484225867,191.54536293014718,192.2767028070961,182.53796647983685,208.91961323603297,237.29049243415423,262.0881397465153,292.8195652126762,325.2507190222579,363.29085898482595,395.2350654484383,430.2811612041605,461.5235081868045,494.37563577975686,514.7473631681364,541.3516382127383,556.4241350924561,569.4626201695378,575.5365619164853,579.7511925786432,571.3097396057037,568.7798390031636,552.9386133240373,546.2264710421331,540.1609556231924,550.1311494625825,550.0109146988046,557.6769325579761,558.9555124556878,554.5037089357174,535.8898471976696,541.4594935512304,548.7816600333489,560.3830871587198,586.7051035459664,622.1487262904434,628.5811678059661,639.6564402083868,638.7657532959983,635.2403390542718,622.1738658129345,623.7755666509481,617.63469851295,616.1741883647093,591.3806637913108,566.6800170623038,518.503529468081,472.2118962408108,425.2929687768617,388.81533850088584,348.40823929689344,329.46091278917146,310.2379016371153,293.18609491238726,275.842456651838,269.93677606674913,256.8662208012481,250.65384942564972,243.39063957189202,241.7302897438662,228.28120717126893,221.375976877676,199.16436044527688,180.6571388359322,166.06317303498003,153.0874584619535,113.41009557107066,87.09265110065293,59.732982921541726,26.64288120913764,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESQu_MET_SB>KXXu_MET_SB@HAM,H&C and Circle,OR,32,575,ESQu,Euston Square,625,KXXu,King's Cross St. Pancras,29503.659795301963,184.86306055058068,2611.842929841207,12621.391547885893,7614.554630696023,4431.826635219705,2039.1809911085552,0.0,0.0,0.0,0.0,6.251752573375393,23.543588612400104,58.983630595955496,96.08408876884968,138.25150188301706,157.24813637356814,169.37693005216792,173.66674857671435,175.984459986107,174.18281095086058,199.3303899528869,229.16758357533348,252.52315065955884,281.1370285032758,312.2525064373008,348.72168289041616,375.6232379768737,408.49203636004114,439.0736196675607,470.48095762298436,491.27875755218895,519.3471401308857,534.065641247907,547.9176516973623,554.7604255923424,561.8709211845721,556.0929694851574,558.5604456298705,544.6231069086859,538.7050942374585,531.7355871143448,543.9081041108258,543.9367330286152,556.4011596527668,561.7623069245423,560.8691917892256,543.9437306078519,553.2309750348604,556.7175715537196,567.9941827752498,597.034627992775,634.6002318622457,638.6178881300807,653.3995487572133,656.5342107615844,654.1083781686125,639.5432226195537,646.2428350620024,642.1158527090599,643.0698176659837,616.1762606424684,593.1117563244443,542.7397271306062,497.65253897362703,447.60595444946534,415.0351490610653,375.48351044560377,358.1803773676294,337.1830976148516,320.87869746309934,299.2187621673541,292.58144603612135,276.29699991238493,268.9703745978966,258.7274207024612,257.05259794026347,240.75415671989262,234.66872769601497,211.60129642212533,195.84830159171563,178.65078727869286,163.6543505010355,120.52604262815143,91.8705632472912,59.677770002327684,26.148976378583498,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXXu_MET_SB>FARu_MET_SB@HAM,H&C and Circle,OR,33,625,KXXu,King's Cross St. Pancras,577,FARu,Farringdon,25982.2007637998,140.44175835979243,2175.100838359348,11187.927779267298,6229.727271350824,4171.376664147211,2077.626452315329,0.0,0.0,0.0,0.0,0.0,15.876049441904108,45.605358561681214,78.9603503562071,108.86038300542641,135.70771491179005,145.8720079053846,146.86197346652764,144.5493549655811,143.60955615791312,156.69997730213922,180.4296847114798,202.9042575732281,227.6675234364957,268.3262062597212,313.61219866366133,347.41145242672775,375.1894132216772,412.7478830299176,436.59281472812927,453.78136731048403,466.78118035601074,482.06100313851937,486.00148416947985,494.531488341368,486.4544936185096,486.76913464416054,486.23669332339983,480.30273742759726,469.4247902968155,468.6444562691906,474.50764889487215,477.60141316330316,484.05673796062484,490.52747798924736,489.42210636449823,481.8055497443032,489.1045191174088,483.19581993023183,484.77611380082067,501.2579680248474,515.928548814172,508.2112408529899,522.3074642306052,529.7640765096086,532.710029679967,523.7159246070858,535.1201396839065,530.1672462380848,527.0540640265365,504.80348561084094,498.68708307218,462.9608631655239,437.34265454175835,404.8768639311799,387.7667346912157,353.13630775097977,347.2106651981212,327.04905788935093,310.5806563092424,293.1714984691314,290.2683673713406,277.7077435904074,279.3052512389587,280.09332625326704,271.435646969196,257.27267314904867,252.43559924574032,206.02626827287597,204.03356537405256,182.14400266666425,157.97853987031073,107.2292694575258,96.76031907219141,43.38876977663169,18.828472207824746,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FARu_MET_SB>BARu_MET_SB@HAM,H&C and Circle,OR,34,577,FARu,Farringdon,501,BARu,Barbican,25079.421558992868,132.2700902925122,2054.519594093652,10525.994303111085,6060.257020168372,4101.811179117363,2204.5693722098827,0.0,0.0,0.0,0.0,0.0,18.45703023725117,40.01065740614652,73.80240264911451,108.60884301013469,133.48937186703665,140.06708839045228,144.62469941175144,143.05785065687408,133.92900607085005,141.42756455845213,165.22119849782968,188.7365421035527,212.8951935709871,247.094309949968,295.36792600576337,323.7457918933553,351.69750376707174,374.83060677473145,407.108933048094,417.92283057872027,433.8417330588713,447.70589117575884,457.9864721908461,455.4028561855263,451.6785022611414,445.84613886904054,446.8767623638729,447.3535396104408,442.9833664555592,444.058545742402,446.5728508246759,456.75727687568735,457.6354777579655,470.8061872960775,467.85671382800194,472.2767079863671,462.99450322514167,477.0938714038145,464.9612399379213,487.47933095503527,495.56560592975677,507.97719792055824,499.9207363509392,525.9786540184214,515.7351530076824,523.3090148028597,509.03594831752525,519.5070258930729,501.0853513338236,499.9881780465808,474.6748235921167,468.94738115640183,425.19928191682885,412.6195509502541,375.9416097760391,360.1498950120417,329.3948849109147,328.6094661984773,293.21779421489066,293.6158828609984,275.47661540804944,277.15749997840084,261.4813167340666,270.48827227798824,259.98082938888285,265.60158391220705,253.30008719206063,238.45866196536582,215.16877342260213,202.99112875879956,175.07823338369892,130.66747599372877,98.052408125049,66.43117362646242,28.35074416303732,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BARu_MET_SB>MGTu_MET_SB@HAM,H&C and Circle,OR,35,501,BARu,Barbican,645,MGTu,Moorgate,24649.299986001617,135.09114601112876,2037.2496671302479,10272.250612437248,5952.702500810712,4055.448066379654,2196.5579932326154,0.0,0.0,0.0,0.0,0.0,18.748904428753768,41.03685653227289,75.30538505010209,109.79795807234646,134.26466236337788,140.1530752888415,143.7450758723361,141.24006078543448,132.26674227937744,139.59625567539257,163.30077228964774,186.16533075600967,210.40617109103397,243.6206352984721,292.69292735797796,319.38426555759213,346.33953116774256,367.9250929355742,399.68617143598806,408.04820648769083,425.1334098362522,439.26254803114114,449.1533265125692,445.85731170759493,441.95842795080324,434.09915346408684,434.02930210710497,433.74588301452997,428.5896306483039,429.1753506483369,432.3418091949524,441.4295596206134,442.6970237833434,456.59931550415183,455.275952881585,460.8293599448529,453.6250407906397,468.69251830542953,458.37242090637113,480.5363091379429,489.4336114859557,502.0152652728965,493.5887504630695,519.7064501922443,508.989305607974,514.2623139964152,499.16120272730313,509.1333484753848,488.67583694909376,486.3644028274852,460.83570367494764,455.9390751876817,413.9191637555012,402.8671824700037,368.33670379846376,354.0959471187733,323.77176520795075,324.35234295192805,290.16115050649563,292.5497525224205,279.49125841600585,282.97252567560514,266.99119876882446,259.3028874956826,264.0192263523737,265.2223843549128,242.41169756629142,236.02041878695417,228.63414072031918,200.19450726303558,172.5280281483321,137.95522068473298,96.68931252064264,65.72216301387665,27.858006325461925,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGTu_MET_SB>LSTu_MET_SB@HAM,H&C and Circle,OR,36,645,MGTu,Moorgate,634,LSTu,Liverpool Street LU,23151.9690597656,110.27186917721046,1926.0359730365267,9840.972933694875,5485.04865390997,3675.429331526445,2114.2102984205753,0.0,0.0,0.0,0.0,0.0,15.303696231917565,27.27026979441147,67.69790315088143,93.42127573106424,122.2484178382662,128.31003584392548,142.43591089567482,129.2243883100645,133.29030869853236,134.0781110037895,151.3015455147605,180.3627707819588,202.45116197580037,235.06580611582368,273.84624032686594,319.82978362601733,336.12185424036574,369.10015124909125,385.1552474668655,412.133744620153,412.9299080696999,435.30783907003763,435.11791857208334,440.2999757739793,428.2291353609552,422.2805397289436,417.0535427227784,417.3610771306493,414.7426830823706,406.5368057583122,412.71310376153184,405.39547084217656,415.0577416614633,416.0342512609143,426.9797646260842,420.4381700982775,430.51391368829337,427.5133529111002,434.12695837273066,436.39096537618127,456.43497965559465,457.1791062685694,462.4643972938262,465.3063096631926,478.7658052219885,466.9192352332251,467.86447580375153,460.3739326389978,462.9410976718485,436.6400660909549,433.7682829918396,407.23567099698084,389.883667960476,356.55696955143236,345.3821794378725,313.78111350241807,304.15848573260917,284.19874614719515,275.65749719997643,255.4815646789132,254.9587607073304,243.27422127316075,244.86045433807968,237.19607437102798,243.45269638278617,236.34404609304025,242.55395114434862,231.73366430637887,210.54643663197209,194.27570774406368,185.08061089459846,133.6663286980031,93.35525430703262,70.05292036138947,35.952607485933484,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
