nlc,asc,station,fare_zone,total,early,am_peak,midday,pm_peak,evening,late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
614,HPCu,Hyde Park Corner,1,6358.85205105644,40.53976093600001,146.03830984,2706.1240416600003,2129.5519464,839.7022606999998,496.89573152044017,1.810048974,2.327768694,3.3839372940000008,4.914967454,5.4667963,6.17249534,7.959325580000001,8.5044213,8.45364322,8.084827699999998,8.80032972,9.23256602,9.8871709,10.33347458,11.6100359,13.06479786,13.27175154,14.619356240000002,16.58476928,22.09558688000001,29.45495028,34.98240274,42.07878264,51.863128200000006,60.045456,66.4546504,75.08530540000001,84.79042480000001,94.88137280000002,105.40305280000004,113.384875,119.0756202,131.66260599999998,132.5140818,141.2434542,138.6091022,143.5365442,141.95258919999998,149.94480900000002,147.3050478,159.1689252,167.72111539999997,185.09699,189.8687554,195.7681834,197.5906374,197.5856886,185.65808800000005,180.8430408,178.6948694,177.7698614,177.6313528,174.87998600000003,168.01065320000004,155.195699,139.9238864,119.5858806,99.54750940000002,88.27755499999999,78.84255000000002,70.4455802,67.2280946,62.2593548,56.773033600000005,51.8159996,49.92349710000001,46.1473953,48.8558105,52.3014653,54.8217411,59.423843600000005,61.28543180000001,59.55570060000001,54.1888374,50.35854232000001,35.82172771006,25.17387733166,15.09963332766,7.668869251959997,0.01824971946,0.01500813112,0.0043312999,0.00225622448,0.001309150128,0.000840562628,0.000531160908,0.000295970528,0.000130849948,0.6000000000000001,1.80000048,2.6001049,3.400240554,4.100346434,3.950840574,2.750840094,1.950735674
615,ICKu,Ickenham,6,1052.8951075788004,23.58580742192,135.09595994622,581.1695042002399,196.14990698532,81.96741522488,34.92651380022046,0.938521244,1.495610644,2.290949084,2.95947926,3.2994584924,3.600660962400001,4.5866023784,4.4145253567200005,5.787249925720002,6.048984799120001,7.158968369320001,7.163616370884,8.080047893164002,8.450364552163999,10.082903482364,12.284171019544,13.840104834380003,16.90785343378,18.80579485842,20.48590040736,21.1608308054,22.9552986702,24.8411251082,26.56216521416,26.472716227052004,27.455947331232007,28.612187754032,28.020256610532,27.410446049132,29.4631561101,28.410600540500003,28.4941964205,26.838763234,25.331786581600003,23.8311492328,22.7169332702,20.9531642514,20.5871994406,21.238709534200005,20.5284630954,20.434332709600007,19.9960794144,20.0442034902,18.8097931048,17.4092360536,17.605548285999998,17.607947962,17.6997792694,17.749950860400002,18.9885189396,18.0311955258,17.0748922196,15.049662126,13.9356666184,12.2562899052,12.741219219319998,10.86496246152,10.93607377672,9.725537384320004,8.402169379286,5.988630810166001,5.373242378166,4.544177428166,4.550878486759999,4.835074408394,5.035605250194001,5.990916270194002,5.720147190994,5.385553742404,4.672068012204001,4.902847633204,3.939633517204,3.631431394906,3.3556369449730203,3.2556978324598207,2.162496191689895,1.740063600849895,1.0823243103478948,0.5537250279070749,0.1850238680202739,0.0600105607902,5.816301999999999e-07,5.816301999999999e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6881,IFDr,Ilford,4,14276.958090699998,1079.6019745,2656.2499138,6148.817561399999,2577.5164168,1383.0255946,431.7466296000001,24.075226600000004,45.68025246,86.62154746,129.81316225999998,165.70039026,196.21302006,215.7219832,215.7763922,207.13520380000003,195.1977336,195.929541,203.063654,214.3676982,230.8417926,243.7857462,239.39795840000008,235.390876,230.5339928,227.802545,232.8031722,238.8942212,240.5906082,244.2222974,247.8825722,251.0303644,252.9984894,258.8367722,262.66922800000003,257.9789712,257.8281918,269.4705046,276.2949712,274.6918452,273.87009680000006,270.2033252,264.153232,256.0733574,251.40042780000005,253.6021538,258.4968494,251.99454340000003,248.28795860000008,248.2724418,239.0741382,229.4329802,225.93294540000005,228.2538788,228.0949864,225.9264524,227.6933224,227.6073444,218.2699534,204.7868622000001,197.2149466,189.9539372,174.3488074,155.4787648,142.8959988,132.4878672,119.233316,114.281196,113.227865,114.0908716,109.473568,101.6020074,99.1471986,94.7243948,86.3825464,81.50507160000001,75.3991886,63.0742494,56.0817352,44.93159756,35.6575055,25.8339025,19.4633696,11.8017874,8.50147884,4.3971065000000005,2.6250717000000003,1.5099652,0.7130000000000001,0.2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9586,IMWr,Imperial Wharf,2,4418.859561989861,38.55685729986,350.71006576,2236.9793638,1051.9693326,511.4237188,229.22022373,0.12574802662,0.34214480662,1.40406874262,2.451668256,5.035975156,8.136187016000001,10.184893516,10.876171780000002,12.385890200000002,12.61451846,13.123154660000004,16.161620380000002,19.71775858,22.75611222,27.62340406,34.805116600000005,40.052913,44.9500918,49.7791992,56.74028660000001,64.0255298,67.2289182,66.0242964,75.9135108,78.15205700000001,74.5066362,80.1373148,88.18654500000001,89.53856340000002,101.82733800000004,105.72102320000002,113.2708058,119.296605,119.57975900000002,102.0500158,107.2037752,101.1230754,96.5288834,93.8680964,99.1771518,94.9120694,99.4241828,99.9483076,99.33490340000004,99.57202920000002,96.8586042,88.171413,88.7840422,79.9814246,84.106906,85.0153364,87.875869,77.50729380000001,89.640631,83.50277840000001,90.95300480000002,78.6336302,76.0302226,58.4745112,56.6256728,35.69396580000001,33.7371498,29.594119400000004,31.543576,21.079776860000003,27.494093060000004,30.16383726,32.35316382,32.427436220000004,35.833992560000006,33.87402436000001,30.777973360000004,29.158076920000006,23.608936286,18.744375486000003,11.323731286,6.486258686,3.412352966,2.4875628,1.0855028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,ISGd,Island Gardens,2,3376.856987380409,49.85014485000001,359.13085982000007,1745.0968202,792.2566295400001,313.86438290000007,116.65815007040888,1.01986732,2.0886141,3.608692188,5.292322754,7.285609554000001,8.511285154000001,10.268200914,11.775552866,13.22903564,15.02699096,17.37946594,18.8967594,23.353860560000005,25.78038422000001,31.65849,33.8198962,40.5881696,40.958216500000006,49.3737955,49.065795300000005,57.2806287,56.7840387,65.8679758,64.97620640000001,72.4622162,68.6403722,77.1281048,74.1657902,80.74981079999999,76.0487104,84.06954459999999,76.90305239999999,81.2248082,71.8227886,75.8971602,69.6094232,75.19000779999999,68.7764134,75.8613582,71.7951488,77.1809202,71.0816314,77.82010840000001,73.7606006,78.6275578,70.420402,77.32383540000001,70.107123,74.7553556,66.64954712000001,73.71567232000001,64.50846392000001,64.78696352,53.65383892000001,53.88769712,43.82017282,43.26446446,36.04673678,35.55163586,29.886636060000004,28.20354316,23.17660980000001,23.484455720000007,19.67803024,20.32468756,17.81271076,19.431434340000006,17.003438160000005,18.22798616,16.532706640000004,16.892779980000004,14.520901820000002,14.48590444,12.69479384,10.051694164720004,7.036780653187401,4.2591773104768285,1.9474320020817688,0.005528402081768,0.002452557361768,6.528894368000002e-06,5.571604940000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,IVRr,Iver,CPC,433.2029649731361,19.06401642,56.31052150000001,208.93317793,101.95953238800004,24.473453781000003,22.462262954136,0.5494027079999999,1.158364328,1.526524648,2.7472309280000005,2.9537742080000005,3.0886249,3.01070438,4.02939032,3.10302592,3.78347558,4.298738180000001,4.688750580000001,3.722219200000001,4.26148604,4.8959009,4.2122764,5.4263885,5.3168258,6.78340968,5.81802472,8.56199382,6.73190512,9.68081334,7.4790543,11.77380326,9.19635266,12.59376836,9.58492858,12.19269082,7.683074000000001,11.7645384,8.2447049,10.80067548,8.3796066,11.02209682,6.765008280000001,8.731368980000001,5.98985744,7.830221519999999,4.881054713999999,8.052249654,6.178579994000001,8.299521334,6.515309554,9.07539016,5.56505974,9.767162,7.85290668,10.52046546,9.48654794,13.104958560000002,8.936638060000002,9.87171598,7.066673480000002,7.247629200000001,3.4643851280000004,3.5956146280000008,2.3908680998,3.2737529998,1.5907297137999998,1.9001650658,1.5516668518,1.7581793400000003,0.9238888200000002,1.060769166,1.7157149660000002,1.6238517800000003,3.0882523500000003,3.0932880700000003,3.28612661,3.55103083,4.047361370000001,2.4545625660000003,2.4367209260000005,2.048428126,0.8163336675272,0.3200031275272,0.2407870648272,0.0337678768272,0.0337678768272,0.0337600353,0.0337600353,0.032564772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,KENu,Kennington,2,7300.722485674699,128.93121972,802.7496580800002,3344.52153434,1461.0253245,1042.1449686,521.3497804346999,5.50818512,7.59141868,11.29387478,14.34270568,16.9523906,20.03507896,23.9272712,29.2802947,34.037671100000004,38.94612036,43.409814780000005,48.81720218000001,55.362801380000015,58.09604428,64.77315714,74.463948,86.36052420000001,89.96387502,100.58606122,107.93243842,113.61811542,115.45813742,122.42151466,130.16977945999997,136.85498266000002,141.53014746000002,147.80388025999997,150.889336,152.9322186,154.531668,155.7287166,155.27124120000002,157.85401420000002,155.52398860000005,153.3623038,149.4546226,145.4275825,140.8335671,135.3884985,134.55217779999998,129.1918376,124.78074630000002,121.2025289,119.7399287,114.91471099999998,114.2791033,112.8314171,115.83901810000002,118.2805039,119.8411611,122.08948120000002,126.14280860000002,127.190015,130.54076700000002,129.2333666,129.8429716,127.64553300000004,121.9579274,108.9868326,100.8238876,92.03432680000002,82.84280660000002,73.9629208,71.23498400000001,70.3781908,66.6824878,64.159802,61.43526920000001,59.1888296,58.91629859200001,60.126815112,61.002066472,63.055820712,61.61870291200001,47.07662055534,33.99828811974,21.941099994140004,9.462429104140002,0.17803297174,0.0465591088,0.038073049,0.0284758146,0.0451574006,0.0388891752,0.0284046027999999,0.0187921782,0.0187921782,0.3825447422,0.85498864,0.85498864,4.54869564,6.62006738,7.780593120000002,9.057820540000002,9.057820540000002,5.36411354
617,KGNu,Kensal Green,2,2783.788650494501,54.489150886,416.5872242940001,1324.5458796,543.5461406000001,298.61035071000003,146.0099044045,0.6768234520000002,1.853037754,3.204372106,4.945082166000001,7.162579780000001,10.162180308000002,11.823424285999998,14.661651034,17.373528174,18.5059027,19.6073755,24.96915034,28.386734940000004,31.636360540000005,37.04270614,43.83054512,44.288338200000005,47.3207692,49.54589206,54.07992138000001,51.350299800000016,55.20652786000001,52.82423394,55.14923722,54.23861286000001,57.83301732,56.67600834000001,62.06181114,60.406220180000005,58.15766268,56.38165094,57.27609126,56.857490160000005,58.71917632,58.71214394,58.51287738,55.87524236,52.82330928,50.89071786,52.34878724000001,52.816665580000006,51.523145320000005,49.17030538,48.73464524,45.3198872,42.02593792,42.21714850000001,45.3629343,44.9899414,46.20300882000001,46.40175479999999,48.503320560000006,47.356412160000005,46.84390568,44.72320304,43.598686220000005,38.64014232,33.77760184000001,30.220772000000004,27.26207814,25.00604817,23.78750049,23.07091185,21.50444599,20.24169201,19.07012054,18.6146109,17.41442646,16.89121668,17.48273454,17.92141958,18.202547300000003,17.85380834,17.7559513,15.2768096289,11.5623274689,7.301494308899999,4.6109579689,1.1506372889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,KNRr,Kensal Rise,2,4247.629440999999,116.8178107,588.5471398000001,2006.3563864000007,862.29485912,432.28293638,241.3303086,0.0,1.3236948000000002,3.3472106,6.089903499999999,14.9153059,23.5311891,29.995189300000007,37.6153175,43.0254278,42.39427260000001,41.728754,42.743324,41.9864186,44.6912238,50.1426644,51.973472,53.87283839999999,57.0140988,58.6451228,60.3295226,64.92206800000001,70.10192260000001,74.47678880000001,79.79587800000002,83.0078092,86.990077,90.0639718,91.0686952,93.92286940000002,95.3982958,96.6834916,98.3504688,99.3566216,94.80347980000002,91.93384,87.70286680000001,84.0058468,81.0986442,80.33402240000001,77.04539060000002,76.20482140000001,71.7571304,69.68637140000001,67.64501480000001,66.4885426,66.479418,67.430069,68.6863592,70.1466532,72.03924420000001,74.01442420000001,76.2522242,76.0092942,76.88970259999999,78.816292,69.04263572000002,59.25022731999999,50.65576612000001,40.41400392000001,29.114339380000004,27.05100334,25.89145466,25.109883260000007,30.20255646,32.9536424,36.08483972,37.1707362,38.3844836,35.519580600000005,32.27207572,34.44375352,33.10631452,32.47070572,27.400449120000005,22.6746508,12.6730738,8.2104754,2.5592294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,OLYu,Kensington (Olympia),2,3116.9409732782,24.4155662102,247.149658708,1556.5967624999998,844.2389424999999,293.76854358,150.77149978000003,0.0033015228,0.1609277802,1.2218421402,2.0872624602,2.6061914254,4.1911569254000005,6.413708168,7.731175788000001,9.904902768,11.813213,14.17641802,15.04277918,16.11137912,16.34154076,19.03861178,21.26823294,24.61458348,29.57709136,32.643253820000005,36.61765248,39.1008598,41.51487808,42.07977568,43.72581988,47.04641308,50.44544994,51.69112926,57.41808206,64.08131096000001,67.26749276,76.0575011,83.2362975,81.7708617,82.66674579999999,84.02820279999999,75.80134159999999,71.4197736,72.894072,70.0963514,67.13049170000001,67.90551310000001,71.8960825,72.73674169999998,74.5855745,73.54059219999999,75.5549132,73.86578659999999,72.36345020000002,72.7226558,76.09929659999999,72.98952759999999,70.33860220000001,69.2731662,64.8720838,62.07553200000001,60.5433361,51.37049358000001,41.50702850000001,32.569395300000004,26.489272,18.1415867,16.35755862,15.015788300000002,19.93016404,15.227822140000004,16.01989668,19.35291768,21.78662004,19.232986040000004,21.681505012,21.987518272,19.374709832,18.793377072,16.453604632,12.72326446,9.20230146,6.738626900000001,3.1084031000000003,1.475203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,KTNu,Kentish Town,2,9939.490522026716,100.14876425148586,826.8439250093552,4015.568461675392,2100.374750285597,1272.6376120462398,1623.9170087586388,2.6089412943,4.4775551783,6.349901118300002,9.471025993220003,12.79877628648834,15.835477300234642,20.89456621681643,27.712520863826438,32.96834898580643,37.50610473831008,42.8818347186193,50.20853411603751,55.77478557438338,61.35194557704338,68.63550456680443,78.90067119324894,86.07546926317099,93.8258989795951,105.1497685480643,113.56505874827126,120.23729280104205,126.08966671871998,133.94161281070387,138.18088255267466,147.51207395453466,154.23345732246386,164.26938411486387,173.9092612763,181.64704683600004,185.307186885,187.80300283566496,190.060659006865,187.53586309778265,186.6908613989827,185.73182325358263,187.47665466131767,185.56817172191765,179.19783432506,174.67253814326,171.71653717222003,165.16401291202,159.47270831622,163.8070375001718,165.3428920580238,164.51648666369096,165.621740529391,169.79278933910263,167.4575252292708,168.7137582852188,171.99794181779163,180.9817102897756,182.154707137664,190.342272077284,186.835482821164,182.672872080764,169.28746401448,159.29234762948,141.94940277953998,131.70611367645998,118.88529106480004,108.82090714199998,96.9677015044,89.3077374141,86.0338060083,83.17773252716002,81.56327447576001,83.74183472989999,91.19146309434,120.09716083334,175.98799028214003,196.45712598194,203.1556724788,205.44746241867057,178.15296228021754,123.44078786021753,102.0091574478175,80.29199204781752,54.7631810676553,43.87875528290837,28.91948023416705,13.537258678167056,15.238401910996954,15.23840180408858,6.871720684088581,4.608173152829901,4.6985330428299,0.36635521,0.4449857519892939,0.168990431989294,2.041331717989294,6.113131227989294,9.088765747989298,9.851370266000002,10.318234295999998,8.445893009999999,4.2837336100000005
1449,KTWr,Kentish Town West,2,3182.512685909217,46.09382383686543,284.5110787312971,1249.1450643528146,735.9447294586266,410.628440084366,456.18954944524745,0.0,9.8043148e-07,2.28478717139742,4.1400328021559405,6.84556848852226,8.92202680667574,11.718326873818462,12.18308071386412,13.325755427431542,13.924738801848784,16.5445495044595,18.47631670442242,20.64705712967374,23.85049333333406,26.62859949667958,27.363079040174583,28.68890336281216,30.56506724005952,31.40628048466257,33.09023820573862,35.74455028837612,38.55683574752842,40.19744428741814,42.71197086607769,45.80124324969116,47.48960211574046,48.675692193288185,51.21398769475239,53.97390178979972,54.24700999788493,55.85616988915053,56.116829013275805,54.6502827832324,51.5868497159368,49.5858007497306,49.1407163088426,50.297595637761,53.9421974801782,58.3295325341204,61.71891809954421,63.00774394782061,63.75622066576621,61.8527463518708,60.6912229450272,60.8251442646166,61.0808602956318,61.01767077287779,62.2168585991112,62.054867531198,63.11414093521721,62.917381883332,63.079425356154,62.780256793554,63.888520974574,58.55274314783001,54.41685890453001,49.787665224146,44.33947039939,37.675868373304006,36.21191395615801,33.509669048908,31.08511717618,30.42715523306,29.03296339482,27.60602171278001,27.79856869312,28.592912733700004,34.5611141388,43.11154621471999,52.64305135192,63.111304743400005,73.02261395921661,69.32857625222063,60.67826109643848,45.704977052881496,29.59945571168149,13.630410780464889,5.312454913260887,0.0444696982430165,0.0024276707999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,KETu,Kenton,4,2064.865498182479,169.29157121403398,388.252494704013,861.1505754078661,347.1794465374101,206.6079345565584,92.38347576259795,1.7828641006,6.032381512600001,10.667756345670798,18.7487807258708,27.6390390393908,33.5694843653908,35.2583095497908,35.592955574719994,32.09376983452,27.276125537184,26.64781555082001,28.69083099942,30.44773581822,31.43960568042,35.905080093636,36.1061016892,36.110883429000005,34.224883126611005,35.188904321691,34.120758623291,32.460722356491004,30.744594631691,33.32635929481,34.98529840553,35.5116188670126,37.01488811501261,39.8761608670126,39.7913208714826,38.8040810948826,38.5251964754,39.7619627834,39.4754292314,40.0144721664,38.920089349,40.0416413758,38.7425068658,36.619856525988205,34.3116314689882,35.8651569809882,33.058453386188205,31.7806818381882,30.372128124,31.2802315632,29.8660927692,29.9405795792,30.7765700332,32.128378112200004,32.439320989896856,31.563358295470497,31.081482057470502,28.981234243470503,28.647774562070506,26.929123683389665,26.408491366016023,24.798240384016022,23.4848932310095,19.8974616474095,18.813118407726783,18.56160120330638,18.55861812064648,19.85103906267366,19.976325622673663,18.330805357986137,17.107225218206537,15.645008723374328,13.611869980953667,13.27820272692352,12.976658484677744,11.929105292237743,11.821626391329854,11.530885869929856,11.104092929316543,10.287214134024545,9.58056532360187,8.800705955127683,6.873134624483713,4.763844529599558,3.5430677132915567,1.9145291401542304,0.2347035690284179,2.904723879e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,KEWu,Kew Gardens,3/4,6792.839191227912,28.6123489749,403.4334196848,2837.5795000800003,2492.3055060200004,785.73904302,245.1693734482124,0.3770943405400001,1.17163610054,2.12856315454,3.05966486634,4.0206144767400005,4.694886253399999,5.778561753400001,7.3813280294,9.7912674696,12.3581744832,16.349832634000002,20.327537774,24.168936204,28.358679431999995,35.095813788,39.92796208,46.69825158,49.92581754,58.08319336,62.34795334,67.52260966,69.7768283,77.98081246,80.67833546,82.04180664,83.95114878000001,91.62362298,95.52597424,96.38366344,100.32451418,109.86052216000004,110.69019442,111.52565828000002,116.26094074000002,125.92950638,127.14464958,133.75755958,143.87204767999998,149.52183962,152.8349765,163.0592805,170.43246270000003,184.06059490000004,192.8199509,209.21235784,220.95868424,243.93048664000003,246.26740334,259.53222654,258.26248946000004,255.16174206,220.72623832,193.90579912,158.88466546,129.2804594,96.1829536,83.93698914000001,77.12533468000001,70.59516306,63.37198082000002,59.5776075,59.41053002,57.99367214,59.65143956000001,63.978151820000015,66.53581414000001,63.82605428000001,59.736305860000016,57.07870234,47.93726122920001,40.1471617012,31.9422031212,24.133417561200005,17.0031499412,10.77015055864248,6.73405425264248,4.52503430344248,2.83617305644248,0.8649560564424799,0.8016273298000001,0.3818347638,0.013647233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,KILu,Kilburn,2,8545.026379082525,242.9911281836,1189.95668938395,3720.2056733802183,1754.1584505649998,1072.61605236271,565.0983852070387,6.032694792,11.168245852,16.898140332,24.718024232000005,32.977010588800006,42.53900968800001,50.016659380700005,58.641343318100006,62.8884029401,67.0025293433,72.70076807570001,80.32673596935,85.73779740335002,92.17840289137,101.79268389937,112.00633198777,117.57520536942002,124.52672397262,132.84963812659998,140.371469405,139.584888643,141.026310379,145.907158875884,150.818466477884,152.55512578748397,156.297149555484,160.676592897484,161.18409289,159.871584284,158.541374018,161.57904554400005,164.04637570200003,168.75208147,165.65211323600005,167.14250198400006,164.39105934359998,161.2493984796,153.9487331836,155.0502215456,153.16289482480002,151.2918826652,145.7538925432,142.7880848672,138.93464418320002,138.455873562,145.64948109,148.287920082,151.071703566,151.578978612,150.0064678792,146.6372140084,145.251375377,147.6681302438,148.02977884380002,144.96703412600002,136.5544931748,130.98643316464,119.73243682784,111.11586363360804,101.71515457020796,91.282231652648,83.025096803408,75.443392812502,71.319724241334,68.298323248334,72.831842075894,73.55235151789401,73.31320181440002,71.2028910148,69.2694623828,62.27115806540001,62.8045205462,61.50780722931773,55.04197022431772,51.312875556007725,44.924611853407725,30.85662708520773,19.49433026929,13.608028111890002,5.7439714992,0.0849864412,0.1182859214,0.1688039746,0.4760644120000001,0.4557345560000001,0.4389259540000001,0.3757475400000001,0.5464496400000001,0.281492034,0.332997754,1.194839954,2.018887234,2.3747170140000007,3.0523508600000007,3.0008451400000005,2.13900294
1415,KBNr,Kilburn High Road,2,1266.9898875144002,18.81642004,148.33605832,562.5796228000002,288.4251662,176.4616934,72.3709267544,0.044696412,0.219298372,0.803424312,1.725967912,2.015951372,3.854848800000001,3.98211704,6.17011582,6.737496360000001,8.21538902,8.51883598,11.24360876,10.92644486,13.028328520000002,12.386036,14.2217208,14.78854402,16.134768,14.163327,17.971559,18.4264864,18.80598388,17.748901880000002,22.24029548,22.08022312,23.21223292,20.84767244,22.84046664,21.47542834,21.656605,18.6422802,23.727305,25.0085274,25.7344777,23.741642,27.8378672,27.2866998,26.374534,25.708671200000005,27.466550200000004,26.370958200000004,26.9957732,24.1101862,24.2398544,23.904898300000006,23.5027053,19.1502291,22.7792977,23.5029965,25.950158,23.586324,27.549464200000003,27.165626800000005,26.302481900000004,21.7077819,23.3232025,21.45544278,19.78926158,16.731867680000004,18.738208980000003,17.01831758,14.86999662,13.52937802,13.85698302,11.34233938,10.12154924,10.0944173,8.91393122,8.2546976,8.655455920000001,8.88752384,7.893903939999999,8.85657596,9.149690840000002,7.56517931088,5.82842813088,4.487521050880001,2.24653711088,0.54541305088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,KPKu,Kilburn Park,2,3945.829570751796,73.2730043,512.30585988,1887.56763654,785.1792400000002,497.76423222,189.7395978117952,1.5792418,3.1432955400000004,4.94098888,7.54030582,10.92618104,12.42394962,14.79036704,17.92867456,19.911926560000005,21.4268418,25.160069320000005,29.2067085,33.473131239999994,37.7570477,44.45300509999999,51.265413800000005,55.87528652,60.25865680000001,64.99442260000001,68.52334994000002,69.38784374000001,71.54877188000002,73.9264799,79.59626070000002,80.12311710000002,80.47710160000001,83.8623563,84.65966680000002,81.967647,81.78940840000001,86.99160062000001,85.59596932000001,87.18351272000002,84.59689212000002,86.50791591999999,84.58222340000002,83.56603599999998,78.10749927999998,78.68511008000002,76.42498468000002,70.17987988,66.59649336000001,66.26598674,64.944879,62.92795448000001,63.66047908,64.39888545999999,63.85839726,64.21329834000001,63.46490386000001,65.80633774,66.92329800000002,67.71818764000001,68.0599051,68.50397046,65.64362258,60.55165922000001,57.171913880000005,52.7492614,48.80548644,44.98488595999999,41.85119434,38.466494980000014,34.225827419999995,31.689414020000005,28.80035282,29.76724474,28.70049700000001,28.67293992,27.422829380000003,26.96328992,23.479391560000007,23.69604554,21.249566060000003,16.176551530359042,11.259622270359042,8.008956370359039,2.8097809303590404,0.00062433035904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,KGVd,King George V,3,2340.5561894194934,130.33301324,374.53125464,1101.0356807200003,426.17625196000006,223.8272056,84.6527832594938,3.1817397,5.65233976,9.81328998,15.10320014,19.95271568,22.31803364,26.09898288,28.212711460000005,28.7045415,27.800572360000004,28.669552800000005,28.97670816,28.03693286,28.34248574,30.362143940000003,31.61277594,32.75376448,35.16040098,36.6810267,37.43034918,38.966666,40.1909088,42.6146372,44.812465400000015,45.99402082,46.43279530000001,46.8626835,46.53014930000001,49.11226170000001,49.48561654,51.37494673999999,52.84086594,53.10284534000001,49.49606974000001,49.9407793,48.0591067,46.06930978,45.04500798,44.65308170000001,43.9999307,42.45858470000001,41.558262620000015,40.82861162,40.60607330000001,39.90484708000001,39.74723128,40.30574378000001,39.53816064000001,38.62327452,36.85868364,36.70336804,34.50798374000001,32.73484754000001,31.27573806000001,29.592354660000005,26.38401898,24.79494758,22.85202742,21.091911620000005,20.663801480000004,20.1374138,18.691745200000003,17.87988174,17.011278,15.73712318,14.8920829,14.902211219999998,15.17278146,14.791854320000002,14.323385360000003,13.341431000000002,11.60886648,9.89682324,7.8833641,5.5733689970812,3.9543511590122,2.41879480389876,0.81500996389876,0.04549218389876,2.160681756e-05,2.004488656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9476,KHDt,King Henrys Drive,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
