link,line,dir,order,from_nlc,from_asc,from_station,to_nlc,to_asc,to_station,total,early,am_peak,midday,pm_peak,evening,late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
NEAu_JUB_SB>DHLu_JUB_SB@JUB,Jubilee,SB,6,649,NEAu,Neasden,558,DHLu,Dollis Hill,25946.071772539242,3471.023574876298,9723.442904115009,6682.027896795366,4212.178089645242,1306.364713519498,551.0345935878354,54.71646411777069,113.01855414436749,210.87690040424053,312.63032727970545,513.461618526595,657.5199233262049,753.7726405854705,855.0271464919431,909.1390440821413,917.9707428626884,931.1617719596561,995.0936655483432,967.191032312266,983.3391549441696,885.3429028240216,837.2432857299152,720.9728619223108,621.9299718239504,507.4864873702349,446.57198273531054,357.51501347864763,312.6010144605938,297.0777060529885,291.46073984957263,285.1078668610834,271.97392965691705,265.40544941058243,262.13215500304847,257.88906586910474,254.32910067981288,256.49335830255825,260.22803019305326,257.3575753254627,254.0238682687697,255.07141247482292,254.47215627401192,247.58259827524392,246.61230767224862,253.2983975457738,263.86551677479684,276.1842624511108,300.94257249296606,338.15736811302213,362.24643130917326,385.35898102710826,388.5994053337968,405.1895724150531,396.0449137304327,413.59634931251344,399.08091091704176,407.3058252043559,367.07131317487824,340.62991535504847,277.4112892057356,238.48928904197376,193.40032492730325,168.33970119581784,142.37174661995053,129.66167296607514,120.62253527251785,109.60501866419857,105.16031600745056,97.74502905230742,96.91173042989494,88.24403545827997,85.10971383017831,81.65574327611814,80.93747074670861,81.50757753099748,87.49587328682979,83.44101873654938,77.48817691929793,66.45305481339727,51.680297625385464,36.599052915156676,27.638514778181623,17.857776749808636,11.83569325434094,6.672770659651017,2.3647863182391213,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
DHLu_JUB_SB>WLGu_JUB_SB@JUB,Jubilee,SB,7,558,DHLu,Dollis Hill,765,WLGu,Willesden Green,29011.348061795827,3672.667943778779,11056.022045386459,7640.174330385727,4590.343408472727,1463.993255194704,588.1470785774251,63.12814268629515,125.66089712407701,197.21537240912912,337.26727878387567,537.82191325081,668.1716190732636,815.7730855225017,927.6296349288266,1008.0771364481172,995.1424218350663,1096.5307472465834,1091.89835370731,1145.7359658961384,1081.7488799875232,1059.2017965856912,921.953666927341,837.02223963479,692.2890388040908,615.6556675860222,510.76613072778366,444.2926784937239,373.1151582836905,343.8922898853888,323.8296595751576,316.61599705760415,297.94232543252554,305.2363936859976,302.7203839988288,297.4122222744324,290.3626202488894,290.9143844889037,295.745756381011,292.8756790394214,287.444637818697,287.7674075205172,291.1118545931242,284.9891193845028,283.4065464116321,287.7985510589912,316.54629687880333,326.07602962110764,347.66894634468696,361.1492484473082,391.2601434607824,393.126930153849,400.3565126111345,420.1333383757631,438.8497599792532,451.93168616676,441.85883248098634,446.7842764632029,408.38371536490865,376.81958780162256,313.48633725306615,273.1472545668266,225.4651772553546,192.56051319426587,163.19116454062663,146.58761310236454,134.30881289647948,122.45917644406364,118.59408841873987,109.77676152523871,108.557528772894,99.51401650364514,92.726884988644,88.4567357068629,87.25995910087917,86.22757864235632,93.8149212890615,89.90753983025472,82.79480662324956,70.07227717766281,54.88548824790011,37.85463600840589,28.804819636508103,18.592688039673,13.742165845983724,8.952096303601179,2.498060932768079,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
WLGu_JUB_SB>KILu_JUB_SB@JUB,Jubilee,SB,8,765,WLGu,Willesden Green,622,KILu,Kilburn,35381.24075106938,4080.791883170332,14044.086674830705,9455.904107086282,5365.5421682103615,1768.3333056472225,666.5826121244845,73.34238898307879,121.16552946462376,234.48579738812282,376.9061292638437,556.8896058188523,750.9306274389572,905.3640862770676,1061.7077185357857,1171.8509331020985,1219.920225891435,1311.688438332388,1391.3253284492764,1421.8961450389545,1390.0912200901269,1355.0646438496976,1230.1983452716506,1107.5234763840351,939.4452005603264,802.0566441062759,703.0260737544411,581.8025726201802,506.669267821605,455.232766679853,449.85000846848817,415.20110763572893,397.0434669702623,385.496634860715,380.27425978586024,370.6742997936694,361.28156605094375,363.7141683515533,367.26911794241465,362.9510421704461,354.877379449762,354.9901816325756,356.5323446896122,347.46214326164596,343.899881828546,350.4869338216705,361.1657056968744,367.93394278727664,382.7906715880345,407.8084779458883,430.49616523267645,446.8127178024391,452.10864106989607,479.7203477458641,488.1526072297172,509.5136987796549,506.10108320821683,517.6217630835836,485.21633415893695,454.127377681931,390.58040145665467,345.9250031891825,289.66219280428425,249.19681727743617,208.30911861780197,184.21078132595744,163.2482862669383,149.4206896133307,136.18810148013625,129.03804528249054,124.21025355342928,115.41066233236151,105.97326690298985,102.96520676868744,100.16207622566296,98.14814767931476,102.97133527269202,102.37651039116436,90.96777495784585,79.89733748246397,63.86728725494847,46.24731613837674,31.495058839019,23.02239664716227,14.955382631636393,9.48249454870916,2.652753344891716,0.4988169362597703,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
KILu_JUB_SB>WHDu_JUB_SB@JUB,Jubilee,SB,9,622,KILu,Kilburn,758,WHDu,West Hampstead LU,40879.421742658305,4279.084488403081,16213.873714964764,11006.741893641052,6396.572611737993,2155.2423537426375,827.906680168791,81.46178387000731,135.9638708213358,236.31635511585284,365.06211116785784,612.2874691465802,759.4875720787606,973.0435763416236,1115.4617498610637,1290.2176078515581,1310.9224271221613,1471.2993526404746,1539.843921340417,1664.1623377853894,1626.2432433731253,1630.5782250418893,1474.2612677592342,1326.436654866724,1107.0690049879229,969.0611173572375,803.7785548386288,691.369476944537,604.4919360969012,549.7580454223263,512.9902149312467,496.3831782786689,471.38282391370353,453.7044337411274,451.1923002631507,441.8138329639962,427.4433972242146,428.35316977609614,434.16121310265197,425.92024509336005,413.11535609805463,411.9095057781164,411.8191321093122,399.12242963001285,394.7929698059263,400.80912905544966,407.0109173014503,413.6850139210358,430.9203625528782,449.2269990854591,485.365810551377,508.0371469785725,519.0758730691539,550.3759089289887,574.695704192701,599.7734091437313,597.4973691238922,616.6837219869467,582.4810858072698,554.7335254016638,481.19708464301453,442.23338392750895,369.7883985345497,315.96284253888217,262.60651921736525,226.95063373418802,191.9882203809825,173.4529549233583,163.45172542829042,151.66627291034868,148.29595837409911,139.88343523353137,130.85225252716378,126.57013691546724,123.5614015589605,117.7964256747633,120.7563074897788,120.29896351846985,111.8930473177765,96.23022244286041,82.83980351051996,61.541642098045386,45.3876679072826,31.01122178413029,22.040714070125883,11.9231445995844,5.412578021062823,0.7749417343909546,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
WHDu_JUB_SB>FRDu_JUB_SB@JUB,Jubilee,SB,10,758,WHDu,West Hampstead LU,579,FRDu,Finchley Road,49293.15336817419,4330.961806420733,19711.852042722636,13272.155692317427,8121.36983959006,2846.9188662502106,1009.895120873119,83.17907426394835,135.64862749199315,233.83550976636351,374.0315358446203,574.3742273327997,774.1331096384386,974.234298571668,1181.5254235109026,1354.5755768327165,1483.0048398825895,1675.7399253384935,1853.8346817600366,2024.4188318178492,2065.43064586973,2063.823196315508,1878.8503504654475,1683.6179008245801,1400.6511863413407,1215.6968157638973,1012.2080915104464,865.3026402190587,755.2033844229405,668.5739051860668,615.5199251154386,596.2693183646297,569.4024248560917,544.1065940803733,548.0656208736101,537.3903755319067,519.9683293575196,517.1539230576589,524.0065867739056,512.9124202315073,498.6779694029057,491.114070252332,491.0789578609948,478.1266984419841,471.34855193198905,473.3257904039655,484.69202918032767,492.7991122941977,506.282458091114,546.4536408513807,564.3809655355249,598.9585728568975,612.0825727607274,655.4235024500932,670.2967854742398,741.6360198864385,743.1751671338257,789.5175247440898,763.6469405487237,754.2197697135864,663.4387742823038,616.1345545338004,512.8396552053351,452.49512340023836,365.7331678943959,316.3510957643677,264.0698165925776,236.0014501775339,205.64778632292263,187.9152313570065,180.04002952778941,170.26710859992272,160.49878886445708,156.05306142245252,151.8462063265464,144.97135103336484,144.681926896506,138.1473585892507,132.9526325205845,116.94306712945158,97.67709771644951,78.28364022294173,63.74132611001459,40.09632995827287,26.63728867564705,18.23263857046441,6.622050814026086,0.9084126361450248,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
FRDu_JUB_SB>SWCu_JUB_SB@JUB,Jubilee,SB,11,579,FRDu,Finchley Road,723,SWCu,Swiss Cottage,64638.385011147846,5410.116992991045,25117.89810905337,17771.525692104995,11247.018908776372,3744.2766269262365,1347.5486812958507,41.110627082849824,118.45979665651731,288.6811214015395,432.84139442375886,742.5298550331961,1007.0036313794353,1295.1576493215273,1484.3329176922207,1787.9873021216397,1895.6290461493008,2212.651364842644,2393.317843879689,2608.224986473756,2583.795744475151,2589.2283330767905,2305.863577973941,2096.2108108465977,1768.8710029828287,1562.3676934374664,1313.7504027935647,1171.5753920271789,995.8164338885483,905.6761591638485,847.8098743792208,814.266379798371,776.141058511477,749.6923405078827,737.2084829727513,717.1511330651776,694.9915812191582,686.3609208220089,695.817722182897,685.5713550521963,669.4648038184255,657.4805261120276,653.2773120726229,633.666911120615,620.3728572705028,619.9643796154852,635.9366635133488,651.2507684409309,677.1909531162647,707.8842984330797,766.9573850009747,796.435025083586,834.3995468117388,877.7681924542203,936.9616170298227,989.2480501897116,1054.348412686422,1080.4802386037454,1095.0674432239373,1050.6429263935574,960.4410392532533,840.848044505733,730.3783725406425,601.2853246468645,495.28465106659456,407.7231009666732,351.9267366818132,299.14513799488066,265.6843560692248,247.2650847830295,237.5050742509127,220.78257810255275,211.00528011890754,204.14949905752263,202.51980318726,192.66568300563733,192.01379691765086,186.52920333747363,175.89201666553453,157.19897894589184,135.96706399651347,107.75645270882679,80.75003606192848,55.632606345746964,34.11365713471095,18.920177983588488,7.221576831162912,2.8874313611841935,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
SWCu_JUB_SB>SJWu_JUB_SB@JUB,Jubilee,SB,12,723,SWCu,Swiss Cottage,696,SJWu,St. John's Wood,69895.87849767959,5426.936817745843,26589.67460534823,19320.420798501214,12575.15051888733,4393.96284720126,1589.7329099957126,42.35799304759089,121.3202075198857,223.4808185624459,442.3690428123474,698.7214110343305,1033.089466868741,1266.2448014313707,1599.3530764691307,1767.7929704040205,2027.5371733030343,2209.1169211645674,2578.164046433786,2676.1806431981395,2821.1067257861987,2689.372860031053,2563.9360104996954,2209.2352675368593,1952.5067563297912,1624.0382454470587,1470.686985214023,1250.5781168208225,1097.146272075799,990.0143343532777,958.4365962821381,880.4715093955787,838.914629533079,814.9686712228604,803.3367157389599,782.9972882871692,759.7115076251723,751.1508556676163,757.2813226249931,745.0416210220459,724.9262578678578,711.2055657602427,704.0254552349394,683.6765054712951,668.138219114623,671.3909801270364,691.1689203394859,694.1075858538599,726.5267397293117,771.6825641091292,843.5225642439233,878.0034179201997,943.393115580449,975.2803064126047,1069.3183216262207,1090.8216542130042,1166.576748648436,1181.5039754935285,1235.9922357356309,1138.9997227422894,1095.4246486365282,949.0327592786612,850.8036125997771,676.4103001217728,576.7617820365143,461.06297413503626,408.95538852698996,339.8814004486761,312.5925093594084,296.37440646635145,283.4302417969633,274.85741785695063,263.4934461705666,255.36112811783292,244.78185216419737,233.40882955246448,223.01687837492298,222.66856735395058,210.5568965015786,189.34928652890702,161.84155549827247,129.92019782012213,90.544640049373,61.58445877545298,37.02154860841897,19.77109398042333,7.273080268616463,2.7758766832096833,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
SJWu_JUB_SB>BSTu_JUB_SB@JUB,Jubilee,SB,13,696,SJWu,St. John's Wood,511,BSTu,Baker Street,75690.61372396708,5366.524669881343,27438.67654214804,21394.351873082345,14547.2899794254,5165.982185624947,1777.7884738049756,44.759007821926794,125.34704360381627,229.09575820629425,449.78707200783316,710.8117603369988,992.7785410767548,1244.615429201519,1569.330057626199,1740.3216698824156,1953.723222119608,2221.5703940947333,2567.200913477158,2727.599155424542,2899.825356761361,2853.87527371354,2695.009414882691,2374.9105667446165,2074.981554915765,1779.1525469807514,1550.5064731508621,1350.894393772722,1194.8063127677271,1064.0602657545594,983.5940260032573,951.9933226754823,905.4658804906883,866.8450974437812,881.6242812823291,864.3829768822467,842.6576351675285,828.494064377603,831.6406694583542,824.6680356678411,803.312339321933,783.8223587509053,782.8093774956924,771.2854832168173,749.5297865227199,753.8992433662729,783.5412374347612,801.8589477789085,838.0444335121622,941.6238667280767,993.497837209973,1075.4374477595284,1107.6632943450459,1193.1242566776798,1207.040686203902,1311.4797378063506,1303.65281763496,1395.0408173976307,1359.3095359786726,1333.990323732241,1201.8949791042833,1119.8905388359826,938.7655439491244,811.55125705257,658.6838357771603,562.8145673733492,473.46957216217766,420.5501109950814,369.64429989301436,351.78743007300636,332.83674668526197,318.24724779546995,302.2949915070305,289.0890736207452,275.0130526900815,262.33322507425237,251.54886740878803,241.91629141494352,236.1790853669893,212.00332803279358,176.74534053220157,139.85694592325243,108.70197149398152,67.79096438356011,40.35300376167145,25.506757407439157,12.041313500477536,2.811379504624598,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSTu_JUB_SB>BDSu_JUB_SB@JUB,Jubilee,SB,14,511,BSTu,Baker Street,524,BDSu,Bond Street,85415.68390753215,5081.1623458321965,28274.47129741974,24275.661701949775,18032.62818805691,7106.896138584678,2644.8642356888613,32.148881447669375,104.01908351326156,199.5267192288563,396.22391983538415,660.8189880550221,950.8763702394459,1232.4830666728253,1505.0653168397314,1780.4294793416607,1951.0937320830951,2245.3914911119987,2506.7678789860056,2834.3642843195726,2891.6186134379327,2945.968009625933,2763.1345498717183,2581.8951435068266,2197.183663611937,1917.574529915796,1659.049921607261,1517.6047088133314,1283.6368832367248,1156.3019844174416,1108.1968938918974,1073.9459898628218,984.2422230680372,972.8623495850644,983.7211991404556,975.2208484926623,957.5627436254117,945.3336051065767,945.9388918904407,937.9870913799617,916.54321112129,895.7267591749363,894.9181308281943,883.7938586048178,868.898054469229,879.0883125192137,917.3545261890409,944.7766478379,993.3624944040984,1061.0951990170372,1177.5490952731939,1239.6306642659595,1335.258985852302,1385.8410853904159,1532.2898151314419,1551.72395181689,1656.6071277042038,1668.0492660762482,1753.6381292700516,1638.0164914024874,1586.7961562597015,1411.163439356146,1273.6130755310635,1074.314855080256,916.1833166015207,765.1590031149052,671.4933772978756,587.3967310793114,508.5848919636222,482.1449834377484,453.5881876396597,439.1939194667165,414.9702493541105,402.6154933943192,391.2511301546332,375.7679266958434,357.29699460660623,348.4047861602932,340.53450843390027,307.7997381116984,267.7510752024152,221.5942838197744,169.5382095724954,114.24260526029812,72.70223192917379,41.30001463448212,19.058554019647644,8.873307242233087,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BDSu_JUB_SB>GPKu_JUB_SB@JUB,Jubilee,SB,15,524,BDSu,Bond Street,590,GPKu,Green Park,100145.06566645231,4546.677719979113,25583.408849630145,26052.577407048677,25833.814537478465,12585.283067065084,5543.30408525078,34.44571942628324,101.53328874214723,203.3404484302009,335.95120839123865,581.8108577140135,867.9727991491912,1071.6348726528445,1349.988525473194,1601.407933292034,1791.5651855702247,1937.4771608151816,2290.991325791496,2476.3058515067564,2645.057503084217,2606.5458351723096,2579.490273813939,2297.3501819937674,2059.2859424794633,1734.9503108786407,1562.9813452321139,1358.1531418799925,1252.211771587099,1092.088504189549,1053.3122630466778,1017.2772550362304,984.157429692675,938.7364630463032,970.3945374122084,986.7015109867388,984.0732466030217,990.2135556549583,1004.3292345054324,1013.2462947938296,1002.1827960153884,999.036102638748,1008.7584636747392,1020.3769106549603,1024.4254571162994,1053.5221866650797,1108.7851728991077,1162.2798491196831,1228.1742465939847,1322.263490073751,1477.8775231622215,1597.664864581218,1747.7036252522187,1861.0922043269918,2076.8208798947,2178.499771910279,2349.0175835937557,2425.996080507527,2579.689584222383,2475.07117377898,2399.3178474410292,2161.2824590425957,1981.6584629267904,1694.1181994750707,1479.2743996014594,1275.9941937450326,1167.900841460027,1029.0598463477106,931.3241847706382,892.0857591735797,859.4032648080034,834.8507474422473,815.9295243940386,799.5818757800394,805.760230067239,786.4075233045738,761.0647628020919,727.6267539830728,713.6621100158841,635.4399959317197,544.1370555407743,440.6598333227064,359.12725267646,246.04905366180947,155.06401789792142,96.13261554892277,57.12754205845413,20.805568506389246,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
GPKu_JUB_SB>WMSu_JUB_SB@JUB,Jubilee,SB,16,590,GPKu,Green Park,761,WMSu,Westminster,108234.9188733329,4060.0075444961994,23641.17128417607,27178.477917296233,29831.549735232078,15680.29187388942,7843.420518242884,45.05567670610888,110.8385948960652,186.58396431884458,353.8888692699959,522.5010954551522,739.6826688767516,921.0685930058446,1180.388081967437,1337.981039103733,1536.2835895175408,1688.7956293742984,2010.5964629435446,2208.3657680060423,2427.667866259209,2444.598514788604,2471.934742806969,2237.5202412512067,2031.5627214263238,1716.5161382786832,1529.348570419915,1345.1614251135447,1215.6996457696864,1060.674026288887,1018.2377162884063,1003.6011592300267,947.9574894208034,934.1548696184365,963.2943779427043,986.857803217306,991.5976605635714,1005.5101252517208,1028.545959737347,1053.9268587447068,1047.8658991597435,1056.1082706477687,1086.8248468701336,1106.6984853577383,1115.2528593055008,1162.3760189992342,1234.8619897297915,1299.8170949080647,1381.0528442105926,1512.8332285065608,1619.5672624139581,1764.4387241347647,1935.1602373054095,2088.87402285493,2330.139867936455,2520.271917817093,2727.702998335135,2831.793604031365,3015.578151340352,2899.572260017348,2818.3269796411437,2553.134074884901,2346.5568969331825,2011.5057176930088,1775.5648352873761,1546.2585232223237,1421.7844696252291,1273.5287467047394,1162.4482882430816,1118.094359342266,1105.5227806341584,1077.6766526287684,1067.3452348715737,1056.2735344101345,1064.288731226762,1051.5925314510594,1028.1805433466543,1013.3661111730097,1001.5644804731816,914.246133134522,790.091466764454,654.4230948287592,521.9757913826361,360.89721445453245,235.11817697311275,146.88343790434817,89.0524634969109,29.43992869453835,6.5891441651652105,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
WMSu_JUB_SB>WLOu_JUB_SB@JUB,Jubilee,SB,17,761,WMSu,Westminster,747,WLOu,Waterloo LU,120886.2294448475,4029.253533504262,23454.33643245329,28937.28562014054,36388.16812270009,18747.608225065687,9329.577510983638,29.143766676097695,125.90067584744742,208.18753809818787,337.92667520231294,502.0958721147352,757.508342649493,899.7744002665435,1168.7162626494444,1356.6841061227542,1550.879732696752,1663.6414856077658,1993.8843238043426,2160.0322435792114,2414.1306316566024,2428.028657326197,2483.405304309024,2231.5145270534467,2028.0196366322143,1664.947049563594,1479.168734101386,1281.4650387865368,1158.0423267364642,1019.4226627367788,997.0657644825957,982.208967236042,942.1530312734143,940.8435792139792,977.7890663616388,1009.8366620115063,1034.4993912062455,1056.4943249985947,1099.7869241642916,1126.9966311745798,1142.1859543920348,1157.2113852017942,1205.0599933172973,1214.6001055287447,1240.8551184196824,1295.6277546572835,1380.6643605490615,1463.8177325191525,1587.1167333083256,1738.2513968726144,1885.2907149918851,2078.4845474713484,2239.451462134908,2496.4658368655755,2759.8409914146123,3103.072183077804,3286.595042226916,3557.387141998744,3654.492572727061,3670.6634346154433,3421.5375028002336,3237.058240022729,2883.1191673447083,2541.4543103457945,2136.1403393009846,1891.1814574995847,1670.8417214995045,1507.2128302361655,1366.7418245414349,1327.950988353526,1304.0144081659766,1272.757139842629,1248.3500245451005,1242.719776362352,1238.2434043726344,1238.2230962369042,1210.9570538175994,1194.5630660510087,1168.3861357069334,1079.3804043684377,927.3659684256903,794.0359870987628,619.1957005607493,452.9677986545524,300.6743718771126,192.07456154034057,96.0846491273904,49.196077818342346,6.472639699813705,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
WLOu_JUB_SB>SWKu_JUB_SB@JUB,Jubilee,SB,18,747,WLOu,Waterloo LU,784,SWKu,Southwark,141754.87171210276,4800.4445411329025,31416.17495577172,32917.70782779141,40226.64502169751,21152.576552115162,11241.322813594128,35.69287071831259,134.2566721103298,226.65908924136798,397.13795199045563,614.1920563583516,853.3478074323198,1109.6184323520463,1429.5396609297188,1686.8269676598015,2024.0406049611695,2302.0243471700737,2739.4711166683555,3029.6338017571197,3359.8412246585303,3336.6127962414107,3322.8576740458257,2954.885784606651,2621.52100526912,2143.094991661368,1895.3646410722956,1614.971287170972,1426.9464416401108,1266.0349056740108,1201.7328846604264,1144.173206688281,1114.3676650877223,1100.676012619269,1134.3081665485415,1169.277004019304,1189.1269791762604,1210.6973824967515,1258.3727027875098,1288.6503604268496,1301.4222395471568,1314.953873835731,1356.8229665968888,1373.453776695607,1381.971658666232,1430.0126358267378,1522.529892408077,1590.0733957491393,1687.3101103751017,1838.4856976424624,2001.336581452264,2226.452009140405,2515.6971800812116,2738.679828681488,3154.0310237246263,3402.9560616564154,3712.565414503424,3815.7014326139915,4104.597210180278,3942.2614625077163,3882.1395718476892,3485.6693856748952,3245.8944410853746,2695.88847793898,2340.075218517657,2008.178355531181,1894.758794429745,1680.5518095563955,1609.6914869857446,1569.9893781939236,1536.1417424042386,1454.6390541216488,1438.6947588585995,1453.6000785036945,1470.3673970733514,1479.626716727243,1455.2138031543302,1433.4042297685592,1341.5726454889168,1275.1504493081375,1107.6999897805206,925.560879722686,759.6244037870823,614.7732857486233,382.29506693973127,243.5494229972374,155.12095093185758,60.550690201344615,7.1802790378612045,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
SWKu_JUB_SB>LONu_JUB_SB@JUB,Jubilee,SB,19,784,SWKu,Southwark,635,LONu,London Bridge LU,140076.17157217,4501.232129094396,29331.85161067181,31973.73721340483,40772.62795669956,21705.576759104573,11791.145903194747,37.54897556652503,94.7099575054328,193.04242548614926,393.50009718039087,542.3286225826931,827.9209471568753,1066.4555926346986,1345.7255109816315,1631.8670430340376,1926.2106989994315,2215.823426415516,2540.731206416945,2942.3206541799627,3067.3200849747136,3191.6670920598576,3001.5550947894153,2822.880932844348,2323.9281054699663,2005.8108492672916,1661.7364222203198,1473.4509500927225,1252.367798099008,1168.27663966841,1112.5697903907364,1103.780782080748,1085.0812521571547,1076.3324079678252,1114.1359295344935,1120.0611529788666,1143.1570531200155,1173.1402370336616,1224.1292660216366,1256.2166003315256,1267.529064734742,1285.6978932966765,1327.6519511395861,1348.8923069782595,1356.4509379429176,1412.6669402277296,1513.507968284552,1585.1325341278252,1687.3149559255419,1857.3743798305436,2028.818421439648,2267.780981095025,2470.247215670869,2713.4287583087257,3114.3364959430714,3409.500595547357,3701.106278157528,3918.745751934288,4202.200163298802,4073.038803965695,3972.210307271278,3602.397202086078,3327.6354034208466,2847.7102966279053,2466.383928790161,2127.226950449254,1932.1751367550314,1737.604590836752,1584.4139472521356,1544.0988345940525,1514.0230571963705,1489.560002204624,1469.871106473177,1485.3215689757903,1507.1873389493192,1511.531008525148,1492.7216112549354,1462.1366209401376,1429.0259122316422,1358.1665128264306,1153.8667940527826,1001.1609299157678,838.3908912710698,631.1055399225928,394.5512159396547,286.7321571636345,160.2456403206974,63.29736540756047,8.213703422691621,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
LONu_JUB_SB>BERu_JUB_SB@JUB,Jubilee,SB,20,635,LONu,London Bridge LU,787,BERu,Bermondsey,132933.4731930188,4928.814747595854,30747.642943582865,27127.314346562467,37972.34556324203,20662.562901706377,11494.79269032915,48.5613263131015,118.57727289158285,230.63950795604157,380.9802463506268,627.6683235963419,881.0492073432739,1161.376298116906,1479.96256502798,1860.3149750069354,2116.813521743977,2450.141276358613,2784.729746077173,3158.6789637360066,3262.828040027693,3333.6732998683146,3117.813798412729,2834.367433074331,2312.106160857758,1938.0001891575048,1578.175539261831,1349.2402511521796,1136.7607783257731,1015.6393278956773,944.3400844180484,911.2818104710208,898.3167253577836,886.6745899152684,911.5683801342244,925.8335432760457,939.9707369706946,965.2189266752544,1000.6556922843193,1035.6515915282666,1041.0070362528338,1060.6395879617253,1098.788973876805,1128.2682142787155,1129.517382413262,1191.9939194093088,1278.2391052343307,1372.2152524742114,1457.1853766846152,1633.1802684057093,1815.1267911663972,2044.4062234550602,2247.210974647399,2510.2808801751275,2930.7600208061303,3192.244672556773,3498.085013543003,3677.382487182696,3923.17112486925,3778.143424534813,3709.867998741557,3352.3014605560247,3108.491282174197,2676.9162723526283,2326.005874404632,2004.8045692998335,1847.3953216524185,1664.12760228199,1537.1978127406906,1479.6707206122887,1457.3622093726035,1406.9495661400385,1408.955451864808,1407.8221871759845,1445.3553138084617,1426.385727233876,1429.2727720008074,1384.3976708504981,1394.6520123988314,1283.5706656102334,1159.6526479329414,1004.6262102870115,824.6975623026829,606.6436381858517,436.2444708722638,275.95198840077234,157.19614586114866,90.08586933552894,21.4153090567012,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
