link,line,dir,order,from_nlc,from_asc,from_station,to_nlc,to_asc,to_station,total,early,am_peak,midday,pm_peak,evening,late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
PADu_DIS_WB>BAYu_DIS_WB@HAM,H&C and Circle,IR,30,670,PADu,Paddington TfL,517,BAYu,Bayswater,9542.59559233102,261.18597938371215,2202.3694972029116,3890.8760812157184,1945.6705726908624,878.4963269181683,363.99713491964263,12.13950116717658,23.686531451706678,27.70957984299404,30.811760740845777,36.990028623701356,37.02054100098567,41.26906642344238,51.55897013285968,103.70877548286308,117.24246559591938,162.82359674464342,179.05531698646217,230.71231870204514,203.9424934033363,230.7365928915859,200.62278933039912,220.88231457320546,174.461892310706,202.92515391483838,175.2557872669072,216.06145933147496,187.51407811423792,219.37314726844605,182.028221105611,208.26482265397885,161.22998687905687,182.0099803121484,149.0965048400401,175.64068323570717,143.58862752729414,165.91627134511032,137.00020880638004,158.4085796603889,127.0137442355568,146.02612462373133,123.12097890288136,147.95671339740673,123.39292599856597,149.67480057234962,130.89243479448984,163.01505643357078,145.36577741408755,179.73469507190504,168.55025869129975,191.8876958102414,162.99007281003867,179.72650584201844,146.84927575274628,177.54365311295214,153.8208889998118,181.17790238853564,161.3837246417,187.81208484672612,139.8965915699569,148.581440772676,114.00073614345918,115.92077506044751,80.20847786900859,86.37742082856695,68.8193527049347,77.62005414761927,63.61498269007856,74.51709910474602,62.24976077763829,72.36386472953332,57.51254975990713,66.00806074943455,53.2839284962534,61.25461988830793,48.30096908408842,55.41056994110637,43.088253728986736,45.699727454748285,33.405092608694815,29.92461179527609,16.20509232832442,14.87341496161794,6.5364978011814365,4.321192329167749,2.4885464990712602,2.4885464990712602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAYu_DIS_WB>NHGu_DIS_WB@HAM,H&C and Circle,IR,31,517,BAYu,Bayswater,663,NHGu,Notting Hill Gate,11610.164347064618,243.78416293555185,2789.4453367561864,4819.0141821130965,2347.144083058969,1012.2515060014874,398.52507619932663,5.337765207774794,11.003439291503849,16.360126875533037,21.442229034135494,33.78655297830875,39.31578722400647,51.967259520789305,64.57100280350016,117.47411243688518,133.77856259972964,187.17120282408965,208.82866027922756,267.9013328604582,248.82587428003706,286.63346021412394,260.9273839135823,290.3825476432537,247.86101456975905,283.1686863761915,256.4924987588484,296.0376588185012,261.7489038913286,289.69809503016677,244.1510696905777,261.5503768893793,208.170081677342,224.90229542440062,187.37716272740806,210.34720281781648,175.2958418686854,195.68504301484603,164.5633467731322,184.6935506575062,152.83240699035684,171.81490526526716,149.02436803411914,173.94098396131784,150.0387831620626,176.72371667445614,158.91810861727953,192.25670842345798,175.36074916562927,212.47948124549,201.4033412925694,226.9846124830524,198.08146937819262,218.4381090031823,183.23966801867442,216.2538297021843,190.21132598970587,218.81380293148902,194.52658761375943,220.08994881418903,168.34464821791414,175.99952690301404,136.16055400361125,136.73723683584606,97.89937056792398,103.05074762339798,83.07923999603676,90.64232132526519,74.03073158181118,83.6729269763681,70.53220687083486,78.67785218803675,63.81893604299677,71.25619386370789,58.85374212926191,65.42905523477478,54.223018819078085,61.29512737635096,49.461239312474945,51.143374639953606,38.10512962224678,31.863072924344195,16.84110126308167,14.941102602410682,6.209805685520228,3.992898108954211,2.5100753050682547,2.5100753050682547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHGu_DIS_WB>HSTu_DIS_WB@HAM,H&C and Circle,IR,32,663,NHGu,Notting Hill Gate,605,HSTu,High Street Kensington,17085.67595665669,358.1429761874235,4396.4493609585015,6852.363333230512,3474.1826546488683,1425.7934231087252,578.7442085226596,3.983315475828582,14.110626283583148,16.9930267484252,29.425011926102144,38.90165149213793,65.48397802930418,72.7736987852739,116.47166744676846,144.27160350476927,223.35059475664883,240.0206543223353,347.7313430628181,372.1164819647678,474.8226911611764,431.66231012999367,507.45421825647463,427.2794903900607,453.8729370184724,359.03377309921973,414.83326329176464,344.666779199919,393.11528014631426,338.9952848737154,371.45298096028716,312.7664783839891,334.03225106138143,278.3641242264207,307.673159760252,265.245574645901,291.1959929863905,250.48031451665875,277.57140145778396,239.0456578009207,264.196741738706,226.38745824856068,256.822820019991,225.67879799468272,256.18163022554074,228.13960878161,267.9309338288086,245.1106734785705,291.76296430915005,265.47501006288724,320.0714145220699,275.9122662702491,323.0017845324346,278.3138424256873,313.4626715455465,318.5439884473991,327.455780027276,274.83442004119513,322.0153644727882,315.82632200012785,246.57516373790938,235.3058899083598,242.93516123989536,175.43902953042053,143.44530873476333,132.66431865423505,140.12496877177068,111.42094715107997,124.67818153167437,102.76063272742621,112.80340836217968,94.92060311765448,104.37339400220229,87.6069290823951,95.55570144292349,81.57663311049139,88.87060506803967,76.39244774407469,80.54288287229596,66.70719011139163,63.83731361100834,44.775489476592114,33.61423581161483,20.19943264297688,12.600706750396792,4.515282661046452,2.5559943313654685,2.5559943313654685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSTu_DIS_WB>GRDu_DIS_EB@HAM,H&C and Circle,IR,33,605,HSTu,High Street Kensington,583,GRDu,Gloucester Road,21653.9149936405,364.9741419325259,4643.558947444958,8383.518143225305,5510.228568754594,2039.6670569468233,711.968135336288,4.048889066807369,14.664460617656164,18.987973763680635,31.39278363137207,42.504039988712236,64.81061631699635,73.13766306924417,115.42771547805694,144.92925023992697,220.82118856928773,248.51117046095595,360.1536799472319,392.7524525949894,493.61753716380144,461.6612166559129,534.9524655690944,458.91299241159754,481.0250073025021,397.49320060838346,448.72878592127427,382.5556529798749,425.0081707587194,377.34959890838695,405.84737079896115,351.22570368717726,371.5435073038203,324.1427549334528,351.8675577928427,315.39815256691634,340.5348329667067,306.14376861177846,332.04290546324506,297.8740225056745,321.5388546895796,290.8003022029735,321.54902024991907,296.45906059508695,329.11707698513374,309.9288774002769,351.55109818339963,336.56460804805465,394.26204941977363,391.86275863970764,458.350437533843,430.8384223222329,496.0404974798032,468.31653071625385,502.05530153591565,460.67173413225566,520.9963874108238,449.96716474512857,506.9024594777829,458.09175006249797,455.9315530665403,378.07249883676616,382.3442689685917,272.286427042219,255.3281349366464,204.06465506775316,201.51605197572533,160.4247234478558,164.83606478854813,140.75713627276988,144.1846616746946,123.64118332683526,131.7261758307656,118.75400029302915,122.14784228998087,107.00809132065224,111.62650389175563,99.05152753391779,99.7519943245602,85.30951921691876,78.15636777012674,56.24161961136663,40.5547329090215,21.157575663984844,10.83494123668163,2.2752618573020715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRDu_DIS_EB>SKNu_DIS_EB@HAM,H&C and Circle,IR,34,583,GRDu,Gloucester Road,708,SKNu,South Kensington,21140.93379828632,444.5983674389038,4639.697627378098,7869.380055466611,5571.182838711597,1929.0301352187012,687.0447740724079,4.526092408826328,8.21583701090773,20.95576150069447,31.716764358334345,56.32666226890246,67.7865805522136,104.96362048103549,150.10704885798935,180.41530942252405,199.502036959416,291.57288831591063,381.4366804063857,401.9172259005296,430.2820464777244,511.35963217312764,468.0432330615636,460.44503879050103,436.78755131140844,476.5813546486704,401.3546299103373,453.4777500942883,375.7552136351047,420.4313571145579,348.7809628551997,393.87041539980055,316.6018652518202,357.58368097201173,290.96291600712175,342.60720179061343,283.4485387165497,324.43656466778214,271.5506335117375,317.5189877095797,261.68781847293684,303.5680510991024,255.2877318447808,302.0028507099792,260.05274291579804,314.461924409101,273.7315570980062,344.2683985500048,306.4715648539516,391.2597433310806,359.56158445570225,444.3814896661453,401.9036768775836,492.99633153778564,429.68994143793617,509.3320782255172,457.30423385346626,525.9543540645193,525.6322813552076,530.1658004984415,441.44726862299336,454.77370781516055,357.6016747568401,278.660718301016,238.5884466480083,234.7757667948282,171.00272328208925,176.81576772979895,137.4179833849316,145.63623890255747,114.97043652492545,126.06188007333525,99.88467392303886,112.6130380743665,92.60246157980511,104.78503821176747,85.86856907778638,102.07851520783291,84.01392051098497,88.23646818851464,68.87610306725838,65.6281927060941,37.948102239945875,28.428476010842687,13.275177642727137,7.906211208653386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKNu_DIS_EB>SSQu_DIS_EB@HAM,H&C and Circle,IR,35,708,SKNu,South Kensington,702,SSQu,Sloane Square,22138.032021733627,423.4192254233157,4337.864820500493,7532.551977041914,6551.7417781982485,2361.447014011871,931.0072065577876,5.2802945408124895,9.24042625558388,20.636204964195347,31.899136265139227,58.359186467017025,69.7175270620395,107.8514512094402,120.43499865908802,184.1658823273243,200.3886535674381,287.0216956161147,300.80126198578614,417.0920682897894,404.186199852816,475.6572573670579,431.3930272235395,483.05675684700986,387.2126116038908,418.4798637930646,348.40954202666103,387.91586345283105,316.72035147141213,352.917228103885,292.9200703828643,327.65331465275426,265.34916047553656,307.3932673673818,259.70297899960553,307.3071472483157,264.31030897010635,305.6095731288696,264.99581662874016,309.011190475882,261.50743101426076,303.54203013964616,262.17699068758907,306.09933071304795,270.54778081914435,331.8712700143793,298.62433007949255,371.5015232270698,335.5173542821107,429.722708372611,399.6349563343792,494.03450408718516,455.155738501085,574.3136401195802,518.3207572030074,621.1553231754536,565.2447380771988,660.2943952611836,569.685560608541,639.3644655473206,522.4580731308855,531.3435942020338,400.3709882847732,384.9827125543093,261.9912944385262,261.91241392666626,192.8767574144432,205.08571323943966,164.93180993057274,177.37584359334153,145.06645859525145,161.31562909117451,130.15658769347152,147.6085029596244,128.1432905750505,147.7554462450443,124.08922920644414,143.68782242099275,119.00187324311416,118.31814103047495,86.74210036077984,81.75732899807305,46.889503531378054,35.40628817047118,16.814841670913765,10.544631680101496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSQu_DIS_EB>VICu_DIS_EB@HAM,H&C and Circle,IR,36,702,SSQu,Sloane Square,741,VICu,Victoria LU,23727.670104340163,447.9074885044158,4497.172343303233,7761.309069843077,7326.862802686498,2636.924164106522,1057.4942358964188,6.3305420419643585,11.495007706127009,24.11051200602777,35.9288214241367,51.05340413397775,76.12693944412015,115.1113964704922,127.7508652775699,188.3502675113167,214.06423955378654,288.3780725882029,305.9067504869829,430.806703878856,423.6524044598707,504.43717883742704,459.09839104564776,506.46848220054886,399.85384431176783,426.55663485226944,349.59937357655554,385.97514983473604,314.12482176245817,350.8376633234541,293.8231085543015,328.25499500602547,269.12242458367655,312.0098924632476,266.9435863142206,313.25564263320473,271.6218101989215,312.50366566754155,273.7096539100737,318.34707285147243,273.325275259978,317.5864052844619,279.2240675556519,323.1845457266929,289.2069415604643,354.74939019552085,323.71977336608893,401.8930054304378,366.6633308437544,383.39880580577955,437.828041710912,459.9190756736441,497.39074119179344,631.0438854231315,659.8072042717184,688.9774881342073,705.6533724935282,738.9701270546549,638.3407757179439,703.7188342992945,574.6849973573535,589.1075733559046,439.24872771332366,420.4188913442773,292.62143302980706,291.2407311281636,212.71118643044366,223.68774273403184,180.7272098327494,195.49119773923417,161.4600184218318,181.56007738741596,151.3562896904635,173.72868099827787,151.92070536982519,172.46669623125976,144.16555550895797,162.50636278288425,131.77452689932807,130.98785498733463,96.32214682688752,85.37422859030008,53.72177150890191,40.82616908194677,19.730795841206213,12.912356166818352,6.705771470593408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VICu_DIS_EB>SJPu_DIS_EB@HAM,H&C and Circle,IR,37,741,VICu,Victoria LU,695,SJPu,St. James's Park,19114.942905412157,450.99597553115393,5032.886146828958,6780.529347690142,4451.497505523502,1652.6545669340676,746.3793629043312,0.0,12.318395811098455,16.827477435465163,34.811010203757306,52.51572374582104,90.6182950228146,96.07676873150038,147.828304580697,161.98733581881294,227.45905482811506,242.49622801371606,370.2237160810418,399.28223796069136,536.6266812726287,522.6438776237186,610.6150130376575,529.0226332401281,550.4032447624509,424.5158292688165,457.6102949211801,362.50432084487727,385.790180025489,314.81069294149404,347.10359813037417,280.48053409079125,305.2262322691628,253.1915451303055,294.9658978937954,251.21500715279797,284.0370859356751,248.35663979493992,284.32159144094203,238.5628714275361,270.1278251343191,231.79638629703766,263.0350209043498,225.43499732887346,260.9814997519573,230.3991715869896,280.36979883768606,252.23652113325005,298.9401499844087,276.26379265879825,340.3779869942912,300.6150484792867,360.1726569191116,322.6234132099507,394.5506264083642,360.6722540660718,434.74076122907684,388.71860963618406,455.29401667022694,389.62571786754575,404.06174600418586,318.944869242203,321.47778579129454,234.11156493135076,218.13884551481544,155.42678455458656,161.1737695808973,122.05866524175218,126.91062334892223,104.84885548635543,118.54994927113125,96.66793258064592,107.68552674486392,93.37156883124612,113.71048084750097,100.15323289376644,115.6706266978816,102.02967677726348,107.8461020090202,84.34418638688388,77.73896051256173,54.07592983787654,45.757388951193214,27.51131430792653,17.843849158079557,9.221208217339942,4.186887154538067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SJPu_DIS_EB>WMSu_DIS_EB@HAM,H&C and Circle,IR,38,695,SJPu,St. James's Park,761,WMSu,Westminster,19159.652874381147,431.48879510717387,4484.587553121681,6687.678285460986,5035.964021515589,1753.538906326342,766.3953128493785,0.0,12.555808510514039,16.815901204279864,34.07648513705213,50.99641598147017,87.1951898273633,90.98610249377244,138.86289195272192,151.13620965313874,210.47515685471427,222.5228566039762,339.61688058050737,363.88893656910784,484.917251672142,469.3042589709092,542.5687615216069,463.8690141334945,478.66676688404414,365.32084733264924,392.3006123453903,310.3908956790915,332.41505490253337,274.29260039414237,309.17165644854595,256.5788642735926,286.53324193568244,245.3663257350786,288.8294814460753,249.25819796146837,282.14234402084,248.0523976972175,284.21428228148085,239.91527047164473,271.86578632013493,235.21478724057232,268.02354798202157,230.86919172227084,267.9751247293749,240.25941544793193,294.3939750139789,269.44898237161215,323.5898781642483,304.98952035434684,373.8874628670991,333.5322285896512,401.6911673717393,364.80335480616054,449.24319636129997,416.60221934163326,503.7893936380146,454.79758605579946,522.4374061522691,441.87606012336545,451.0342923754609,350.05283405677005,346.1042826434244,250.2659124187415,232.7908673714845,167.16760671692836,172.52373773237696,130.0018051393331,134.68214251764573,111.68038942433502,124.77248249298016,102.17888657045103,112.70413314211706,97.4256375191674,117.34530528078105,103.41032150207445,118.39048351697147,105.00084835433157,110.27284818556282,86.53208728599307,79.5392629939824,55.584468855683625,46.89487855091329,28.560734752782295,18.226175023232628,9.511076613007695,4.472127214843117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMSu_DIS_EB>EMBu_DIS_EB@HAM,H&C and Circle,IR,39,761,WMSu,Westminster,542,EMBu,Embankment,15924.621157627982,300.0195618366758,3684.0661375014333,5477.0867048338805,4436.456278333053,1440.766740694577,586.2257344283623,0.0,7.146035728990123,11.076799149345476,24.345362304919213,35.43524134931573,48.69978843835996,67.80391683070195,105.51241803504334,114.05802295337531,164.58450101850596,191.0476232432706,216.62827445906697,301.99807317602756,403.9692683856705,394.61519183480345,453.3414894239645,445.47461643987396,391.62418107764125,296.60908942249887,310.1158060667346,241.15982598323393,257.2110111257713,209.36776372898873,236.69749187437003,198.13545129158035,226.58686686627993,196.0247908569762,233.92323420669467,205.19098781861652,236.3331823830153,207.5995579668603,238.26130078624675,202.10763376716176,230.53414363840596,198.514494787787,226.7745716573926,195.3938102715053,226.4783677511142,202.20944646728896,250.16580999969537,230.4958114851433,241.62851780964766,264.45668077205426,321.8359515380495,291.9594375641598,350.30534582008204,359.91074511701834,340.1770067681496,376.947968881364,451.2380549185296,413.0921697660923,469.71206875191007,452.42012684247436,367.43577862652444,297.41436935160044,265.8432059251477,198.7361227487075,183.61357262050953,157.05059323497846,137.9399401964962,124.91024950081913,108.7899776744579,91.63387954387395,100.71241113825471,82.06042034642476,88.67859576622729,75.6176041119687,91.02337381185919,80.88239575121622,92.98425208434412,82.92460018618692,86.79128696112414,65.40460584565494,59.45298536355259,39.82503053427712,33.46452949653565,19.794151851629575,14.106514429003528,6.992334126510842,3.6030477983265867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMBu_DIS_EB>TEMu_DIS_EB@HAM,H&C and Circle,IR,40,542,EMBu,Embankment,724,TEMu,Temple,15583.132990954677,300.8991759524346,3923.125690100296,5396.50351267561,3909.9200252652845,1354.0421515700607,698.6424353909886,0.0,3.661364336156173,12.671000658255004,16.615449655167716,40.27209486248583,55.228902615919075,80.58620266690505,91.86416115754572,137.27143812174165,145.1036624963418,212.88147746553773,243.19006123316308,367.8952490214928,385.17428115601547,475.6011926176137,445.7797290245736,480.0369535997926,376.4429034373253,371.8020627252806,281.9466792014173,289.9703121465102,227.73283721939669,239.96197597907894,209.13325676175305,228.6496400993364,198.3632437983723,223.30125211656804,202.9246632672248,225.5076961582733,204.7327307354976,226.71734693947857,201.62706317305924,220.5845333467087,195.7935057839702,216.57771085661957,193.89804709203776,216.16266798245212,195.64770896388166,225.24998214518098,210.73821803143773,250.47335596064227,238.23047640756215,285.2094502858132,269.31583742475516,307.20749258700016,279.5450589412926,328.69422909816774,302.6484411254876,373.7599115255216,345.38773126111255,408.45278217814524,366.36348443260334,387.7613900422668,300.54921006135237,297.90905846930184,211.64123554303308,199.61985372822684,138.792237322735,139.85518929086933,111.22700476816472,117.57158071659684,94.22732440979816,103.87404810078917,89.52565698858862,95.82718456571044,82.27358940020827,93.46046512209439,87.78801715627897,105.96356950851994,99.93846091241775,109.27429990419928,93.24068818091544,87.78416953989367,60.448491314489786,51.89638501426108,34.555636464388215,26.491674484073997,14.776648786157764,10.661059569455125,3.6113517122165693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEMu_DIS_EB>BLFu_DIS_EB@HAM,H&C and Circle,IR,41,724,TEMu,Temple,521,BLFu,Blackfriars LU,15108.670274367725,283.29571746925967,3488.418758367956,5011.566467804045,4103.715173841418,1454.0070333225199,767.6671235625249,0.0,3.6970947809058194,11.774462138553496,15.499985214758958,37.88248801627529,51.94292659288199,75.78232433023084,86.71643639565323,128.44806084973263,134.93089861121945,198.04698849929514,225.5804142718506,338.291378519945,352.2764003319825,425.715544134628,394.02689020310373,417.7397248393131,320.89355586021856,313.34322120362174,239.12568104304592,247.07713353969152,194.84075364801814,206.6593166319676,182.09319444813744,200.40522901921273,173.48747471563757,196.73792631013265,179.62671359332703,202.27415249736703,183.66924798564014,206.40513666294376,185.05511860269917,205.00906467176605,181.42819843160476,203.18895426280852,182.95888060883652,206.98737139465788,187.66458276468947,220.59085969586295,208.26942647107376,249.2089434166516,237.4211531864658,292.9293431021231,277.5782921427293,316.24086824224923,289.19893558374326,347.13613315030716,316.963184517204,391.3223078681982,364.276603006039,436.08375720093943,387.3142433463083,407.84431833354574,316.4706560184759,313.00440267497515,217.85976389943272,205.42015224922932,143.48457470572447,147.14639316913673,118.34230339880457,125.59428337347978,102.07551706931689,114.09526921716378,97.99305575157564,105.05502878495537,91.40598733881157,105.05304855602236,98.3414197082993,117.84454068924286,111.0875584181786,121.14704915239881,102.42922619798797,95.72121112684684,66.03336846961676,56.83661374425949,37.289904085697266,28.46385294009859,15.719223586516861,11.391368091501391,3.703207060179468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLFu_DIS_EB>MANu_DIS_EB@HAM,H&C and Circle,IR,42,521,BLFu,Blackfriars LU,639,MANu,Mansion House,13847.929240680318,232.1086714576823,2938.58608433775,4669.926001418432,3882.711620674888,1405.0335453241623,719.5633174674006,0.0,3.1877450576191744,6.018525990750755,12.651229762224567,29.698404911868963,41.49309438976741,63.26187230439301,75.79779904105843,107.0836792464965,113.41124452892272,135.50098378387804,195.7799530320885,290.3227771867391,303.2375994581644,322.7286792051718,369.09681984257594,316.9738484190815,270.75349119669744,265.6798456070896,248.01716283084448,215.2689999016302,206.15303668339124,185.99822248063091,165.31941575676944,182.86729827295358,159.57008670619717,182.32955634542674,166.16426972744142,187.73575327609439,170.43592325441418,191.43109229290258,171.28375656118607,190.89207743702445,168.8743063405091,189.9674452986867,171.88881738434094,194.06709222648306,175.048567537369,206.34102792630293,195.17464484199877,234.0246529777164,223.209003114567,275.22531059438404,260.65564448001123,258.98327224631015,269.6128723140861,275.12600591651864,303.9565806433131,320.29820772513546,388.56907623788095,366.22471131129566,424.62417763013866,385.73615267072057,354.0109498156129,275.0425275925755,260.52708657130006,175.36770573499726,136.58399140733138,140.15302184489033,133.26840740306298,119.08735007133764,116.01597619897655,109.94030047788164,94.19732043635216,100.50260068377503,87.55756740430428,99.6113729566273,92.74793070462553,110.40604104925916,103.62721170631727,112.6762996088892,95.5902419912101,89.17347037338351,61.84204906765651,50.10836401321271,35.62541357584118,27.00450396335809,15.226380666711687,11.099756343494153,7.183585108066902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANu_DIS_EB>CSTu_DIS_EB@HAM,H&C and Circle,IR,43,639,MANu,Mansion House,536,CSTu,Cannon Street LU,12962.889480071473,180.6461248561268,2396.8961253222465,4347.662224603977,3885.102897226558,1406.204026085872,746.3780819766866,0.0,2.877901532938295,5.325914802767114,11.004834086778317,16.985362754727916,35.93911485855162,43.09461968544552,65.418377134918,77.04019597002647,104.22710073361138,113.15562471376846,171.0046653380966,190.74347762822188,256.322489154488,256.8676946619823,294.69875415213465,254.09475793166456,264.17427914753273,202.84765077933372,211.7194351113857,168.29408658699256,183.9631571976691,149.34735317294175,171.4753036481594,148.04728303689618,169.18153336363355,146.5275685092359,175.24420027437128,153.25009587793244,179.51601724413172,156.42467766541324,183.7076056075595,156.8794186470255,181.63513955810942,157.12893882142225,186.6949154778596,161.09354927571624,191.10703897793525,168.44792258535324,212.37648768494165,192.49112566793394,241.9698284544291,226.48623704287135,286.37274022544347,254.55231654553123,300.70476529414884,272.95335053374276,345.3105303067418,319.1679282517464,386.71973146514387,363.84715312245476,420.85539675872064,345.9862908067419,348.47161757314655,270.2001797094664,256.3336368589731,171.94998392444154,169.19867686621774,123.08910474587928,132.34757841366968,105.08358970286612,115.79442842913637,95.8339075056279,109.80499376826901,88.78206090264428,101.22999007927214,85.91066016121587,107.17905158663204,95.01714549984376,115.61981023043546,101.33467617401462,109.80640573309225,83.66191760940936,77.6116079712535,50.33704167790856,47.16425229627639,26.974016941189326,20.681224504337827,11.019126318530574,7.150857020395106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTu_DIS_EB>BNKu_DIS_EB@HAM,H&C and Circle,IR,44,536,CSTu,Cannon Street LU,513,BNKu,Bank and Monument,12344.44872342109,161.96381294706123,2155.2589193567655,4189.056984268917,3755.4947589334333,1353.4741135888858,729.2001343260251,0.0,2.6224023219053114,4.527527872620022,9.884387892232226,15.17043582820872,31.863113205766027,38.600014646005,59.29593118032392,69.55985148877272,93.06402348657225,102.22378999150004,154.00501935711316,171.79337801982882,229.1187424089706,230.2209646185042,263.0974382053214,226.59478660222123,236.45337049195496,184.09530579874928,195.03224888725703,157.49265693817006,173.75217603216686,142.7351147722427,164.69658648819671,142.3150753971476,162.9147468738596,141.4708024757246,168.65122020714858,146.97084359882578,172.2780187524212,150.02737503543096,176.35095035442467,151.11134817120575,174.86220364036188,151.6197473620725,180.51184652153978,156.09612262460695,184.96912216679993,163.57348548888123,206.11188458415262,187.14523765106958,235.39129601249135,220.83589056175487,277.1732325582225,246.51533396773536,288.7962869845426,262.89373087931114,334.55439390402944,311.9664926322405,375.2468703115717,355.74471230699726,410.5125572185118,334.2873096423159,333.13973386967075,259.47703132814553,242.36030588836147,160.0401059707849,158.36357210183402,116.41641453389532,124.59372839804251,101.71633000589433,111.89800568117309,93.95985031817405,107.52441033318104,87.89706948212846,99.76117378988533,85.24703174751264,106.05642122637997,94.15430367195529,114.38685460635449,100.73395998578829,108.35747490354242,82.35167695603636,76.14634508519806,48.51035778115682,41.4284142857438,25.05726785672273,18.943617091568516,9.607405194864027,6.450099892746902,3.072357014347374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNKu_DIS_EB>THLu_DIS_EB@HAM,H&C and Circle,IR,45,513,BNKu,Bank and Monument,731,THLu,Tower Hill,10944.645497396354,126.6641573916227,1699.1545679839069,3708.0263983348823,3478.5814262399585,1237.6900159532624,694.5289314927174,0.0,2.1741298738225603,3.6787683930434465,8.629455776648411,12.523760343106623,17.768145670478063,32.85034580491662,49.03955152960695,56.617444675689896,74.80266925252604,87.06516354384587,116.81831685310488,130.39069697422167,177.7809818649191,179.69855306025275,184.65025347701487,182.3089826891067,193.45495997669556,152.32009351039682,163.24645210613278,159.1410063901407,150.4293420583985,125.04014582254311,142.54789993944522,123.72001322618944,141.39338077855663,122.28007066149473,145.22889150949152,127.18212424372695,148.9251674995738,130.2179374125312,154.26469847042762,133.2666797416099,155.36587625554878,136.05858181216908,162.28947630640818,141.22025147154375,167.24329047109833,148.4619787411054,187.9930083266069,171.56078612396232,216.10754643361946,203.2749160488761,214.81332858981438,227.7243308122521,234.64985185098175,248.35022285451026,313.0624798259187,332.3149620840152,346.1027604815225,360.0159726289352,368.36697736348304,301.14154903695714,297.4013798947714,232.15216301360147,217.29877639300946,145.82537440374014,141.59609999664735,105.3155394143649,113.08094967598288,91.27181689931558,101.06608161873483,86.15930462184801,99.44821349935799,82.50959502429626,93.33506800739946,79.59029423872487,98.49167855285023,87.24989445465067,106.00915655810672,93.94352701400955,101.72556995184019,78.80698433522235,73.03830460904581,47.37339067209109,41.290597837323126,25.550894731801726,19.05310264263973,10.441621925768995,7.0085476148594985,3.0373391453580814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
