link,line,dir,order,from_nlc,from_asc,from_station,to_nlc,to_asc,to_station,total,early,am_peak,midday,pm_peak,evening,late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
WHRu_MET_NB>RAYu_MET_NB@MET,Metropolitan,NB,27,759,WHRu,West Harrow,683,RAYu,Rayners Lane,16406.854782740957,370.61102621562026,2301.1920432060115,4111.855411260974,4825.051068007583,2720.3422466066577,2077.8029874441054,0.0,4.151676356697943,8.219428755742486,25.505473202925895,44.01552588351224,73.77186173282229,93.87796512225391,121.06909516166547,133.42982381210624,150.80057224290871,171.28240098756413,198.31607849141997,204.89924598734873,218.6190947021725,246.31973803819454,231.3742170721133,206.089289589042,200.37059853583543,188.15994634588841,151.5310374014177,140.75064004804918,135.3460880528544,131.55847870168054,125.99809901461313,126.20759496910642,126.25095555223172,132.25126427229532,133.8785397711705,138.49592804200145,139.82009074969582,149.74103064763315,158.4084235925939,162.585294728123,165.04991609991737,171.3547452728759,174.1410905135609,180.16906711003915,184.94861268468372,188.8334602767216,202.42206256160168,218.07292654001685,248.40517762642398,272.00727117037314,305.1586532627104,330.56577005234567,373.7937585363403,376.10146714773833,389.7455265630402,431.1424325512512,434.8754434918953,443.38645216928603,418.463090201122,450.8237808774319,411.3278142367427,422.5171218533407,342.3084103270486,368.81210325374883,307.8028731137848,290.99995101178325,247.6071663480458,254.37581067296352,219.87451525267517,205.30279002068573,183.05400416035764,168.41217841614662,166.16516677182034,154.22988785673505,153.70579972791109,151.70104740760314,155.73818132503308,162.46047470906538,171.48497751339926,176.10674730307466,176.7421937310834,174.78205966805038,172.29027590852058,161.1236136197431,153.05721136042064,147.1531186903119,114.40166827401966,81.20548435915387,54.26627148940789,25.28966208521831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAYu_MET_NB>ETEu_MET_NB@MET,Metropolitan,NB,28,683,RAYu,Rayners Lane,564,ETEu,Eastcote,13112.736649328428,282.8036932096965,2089.3264567515025,3448.3873344690924,3575.589599724901,2090.158512010206,1626.471053163028,0.0,2.3315749971332056,7.714728729281684,23.32995295748005,39.23847693875953,49.56751118077712,71.9345245872188,88.68692381904613,99.81694967678983,122.68652258605124,155.70876361449626,161.64220519842502,176.98708701525055,206.65972855948644,205.86665749877284,200.10850544180587,212.72854141042657,205.46668528674968,177.42552521207057,164.22928525117788,148.8265579866786,124.1340912103039,120.13641741457029,115.22582520364875,113.84154444262016,113.18483819163792,118.648132204055,117.8580700102561,119.39450602936188,119.8460357728961,127.07641096973072,132.65296683994487,135.11042683720402,135.8532731074875,140.22759501573142,140.88256754440138,144.36308095556674,147.75757479655334,151.77691527137858,159.45973259159643,171.77258966225037,197.1496782192424,214.14177168205453,239.0667325099211,261.4490031577041,275.04259793323115,295.97653535527667,275.79699274116024,296.5982310873692,304.8188639385961,319.8872008202792,303.6304321173376,325.3038224365142,330.3289411716612,307.45243039342097,279.3045485723503,272.1032441707244,258.23909407132993,218.78750057571617,209.27988866409248,190.03818793163813,163.88388871799714,152.56665784234912,137.09009588421026,126.11261243694716,124.84772170009916,118.26674192766136,118.94287808744086,116.12376482564751,119.63494364461356,125.37846189911758,132.15334449031673,134.11990631302052,134.98038591719796,134.7169409167609,134.48203951528708,120.42964144862756,122.94416277302868,120.08900187625824,93.68679661594436,66.4388269019044,50.518706015427504,20.774130009875496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETEu_MET_NB>RUMu_MET_NB@MET,Metropolitan,NB,29,564,ETEu,Eastcote,693,RUMu,Ruislip Manor,11580.121757112842,243.95767193182843,2062.8609750420264,3231.648616689816,2927.762210339255,1748.220958865852,1365.6713242440633,0.0,2.0714180902858152,6.810284104470091,15.408376621035359,27.574643338570194,47.58748031884297,58.76842274005765,85.73704671856636,103.31883056617657,128.09801306814933,132.27218779066192,168.91981435011684,176.55927312156533,204.70323695674662,205.10292541943372,218.07075926952882,210.29910413442082,188.57725848886622,175.67187492684195,151.26769694951875,149.05684923575294,118.36018222396255,120.3227724265364,116.76233965142515,126.66328881703238,112.31718183879684,112.65563126798624,128.34058891740438,113.98638093568267,113.20954086942137,106.30610840212879,135.4610714374725,125.92423563041963,125.82207239998205,117.58026900602871,142.0497700365392,129.74364483740982,131.03015332295806,122.33412587477571,152.19420972689227,150.73782896170118,171.9627977704445,187.94116556043548,220.8864075386276,226.384205605185,236.51551168896202,225.6956571031521,232.42000811909168,245.3697554080503,249.15702201372125,258.67756112863157,270.7589585283,261.2210170339899,245.28111357497747,248.96284184123775,227.31855829395585,210.55231923233063,210.52032567001496,193.39058733956597,158.3445293697592,157.77299593510142,148.70995937570234,129.2644775016245,123.30088593587335,120.75449653817171,104.84405868567515,90.22609255756748,100.54023072446535,97.89330704918017,100.9560063885112,105.62288834345942,119.65560661446966,110.84335536505606,111.08757289331686,103.68075075622818,109.96721363817561,98.69321885437788,101.65822053990328,100.80748375031051,86.09391171470726,56.907397854654754,43.49045230451173,18.313938177200715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUMu_MET_NB>RUIu_MET_NB@MET,Metropolitan,NB,30,693,RUMu,Ruislip Manor,691,RUIu,Ruislip,10621.82695122435,228.6603854833656,1990.3700168041341,3053.6492215854173,2599.865782554152,1531.2266925550866,1218.0548522421952,0.0,1.7482228400801982,6.101675778914835,14.266836388312905,25.38118375254416,44.108562644529975,55.04863079884007,82.00527328014344,99.32201339265212,110.44239702028324,129.2685639200445,151.57777823767344,171.4714175739633,180.67754616762585,213.49280850670777,212.53681776884582,208.14762202144757,185.90380414393238,177.35911694799333,150.17013110296475,138.07818286514376,129.16128572557278,119.52600502857851,118.72413349475102,113.14270082038857,110.55754185227792,110.01598127802906,112.38424875252173,110.41349425763302,108.54428039122341,110.46830950381614,115.567701233946,120.32357279011242,120.33200481056565,124.02730034238779,122.04072954757022,122.5975896338672,123.84274391100723,129.61808967160968,134.98039445557353,147.14712693761754,156.14797119516425,172.9536900715904,183.05414301447001,193.44278153052937,208.39152751278266,221.96716241104062,201.21741207210067,233.21459787697566,216.2095735619397,220.8252884355746,211.25614958161458,244.69932310266452,211.33136969492145,224.349784361086,212.9608124129224,202.93623575543663,166.92909108983375,166.2185722427472,149.47793536839762,131.58916390509538,119.59638030188249,119.56790324872401,100.7390616844849,100.57993797825314,92.63269559761268,91.88750143320007,89.07221394941902,88.15355194373372,86.72602729367142,89.9807277903339,92.81725818812649,95.93588155625429,95.4925451476105,97.13428507665678,97.04762456095463,83.38977610301973,78.70650458891417,95.44831350878336,76.26386868226311,56.7317149897482,50.50214350592907,33.724629306195666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUIu_MET_NB>ICKu_MET_NB@MET,Metropolitan,NB,31,691,RUIu,Ruislip,615,ICKu,Ickenham,9639.405837128083,197.01484984107424,1964.572275956144,2871.4989422061517,2224.6043248559204,1318.4978465682857,1063.2175977005054,0.0,1.2786598300819707,4.5413597925574285,10.72462225338474,20.353894197818448,37.188949134328006,47.97238670849172,74.95497792441195,81.46393311387075,105.653477913226,125.93469099847414,148.22947293389313,168.71644875011557,190.40545458515555,211.6920454525378,211.07801480375736,207.25876598823413,186.32130709437354,177.73412860516743,150.0845357173389,138.03972403615677,128.77132844610526,118.28905477733116,117.17667461761214,112.30593454591316,108.9870886928623,108.23506243298193,108.81586971996285,105.66501136068173,102.02386593828031,103.67827778993349,107.13445861230036,111.36354664022012,112.19935083590288,116.00883722446446,113.50699200505024,114.03261470557986,114.9716856436038,119.96733082073044,123.5276042510403,132.93524317719576,139.4017123049087,153.94417020493916,160.51750342239382,168.56979473074594,180.4641595406193,192.94284763462082,173.4040167968206,181.67842584320357,184.9520637640913,189.2680719964782,179.52432693101963,207.80047263224662,196.9321116061293,189.59988822746777,179.46814515247726,170.97006962122262,140.6850122481845,134.2568314814781,127.96562052125142,113.162915079522,103.69709551175129,104.50556483484499,95.74019745260858,87.88667991496763,81.54860732729531,80.52778013185126,77.55147244330827,76.22618074040649,75.39986909998751,77.52990858666237,79.77797870471353,82.79112945097934,82.62073896278694,84.15203703184906,84.53128870198451,73.17176402518679,68.85451215997183,84.57267172410377,67.7050188946362,50.559090402819244,44.95484290267321,30.370566311744557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICKu_MET_NB>HDNu_MET_NB@MET,Metropolitan,NB,32,615,ICKu,Ickenham,606,HDNu,Hillingdon,9133.311846698989,149.2041778599837,1913.8525237588963,2886.9835180673335,1989.4121258575565,1238.6208866502582,955.2386145049646,0.0,0.9092898326109028,1.9560387602860019,3.54720793124222,13.594556623634153,25.36807262421931,44.19823219978944,59.63077988820167,81.51847107491909,92.2432001250297,125.907721052378,139.43287112919538,150.687750441472,182.8323600713755,201.9171739689844,192.86200598032497,195.08590174974083,207.67162755962943,177.9200033051973,165.77343730064976,154.3327373989625,140.39768958185113,119.54143117148158,117.9846776755018,112.95450694658199,109.43593093158024,107.90856735666613,108.29575391136544,106.13192546370131,104.06279702795237,105.13997287930931,108.57287203707912,112.30965187174586,111.54750275909613,113.95418345032137,111.21557788553815,111.21042312397176,111.35656496741656,116.5082567295205,123.8453163367143,133.22056139662124,138.615440281559,151.76339598292915,156.67778089986652,158.2103737489324,148.42671140094816,163.6446903863874,158.89530073427608,166.08011276627977,168.04340371121944,190.0459449586296,176.20753917310128,175.44848819047385,176.9973171602723,156.3796917341485,151.0325518928876,144.28721353510304,139.242964484484,121.73829258522468,130.79873010296117,114.24635903625992,105.41648368131935,96.64766615940806,88.52846633607113,80.7914762649587,74.38850208427195,72.97588465659133,69.55884772360497,68.30657979209846,67.74119685222277,69.53621954568575,70.98287192909672,71.20047779537907,73.04054357201385,74.0068656076199,74.52826437094414,65.31448117292234,64.13382845959022,61.88140693035203,62.34545953786761,46.97523590123768,41.501917512813506,28.321801238054643,15.421464287066081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDNu_MET_NB>UXBu_MET_NB@MET,Metropolitan,NB,33,606,HDNu,Hillingdon,740,UXBu,Uxbridge,7781.477040226854,114.59723105246185,1740.6241197243714,2710.7819723670427,1501.210034693919,983.2333494295974,731.0303329594622,0.0,0.10089572407969273,0.4638152147932472,1.5707518118399255,8.971649310429909,18.70085126201623,35.41703752663182,49.37223020267102,68.49882885924829,78.93335626126476,90.140076850124,108.95611871309046,136.6422519947875,169.56798017270177,189.9479776583769,203.2685706818863,201.0753194022453,179.9697943974009,168.9633646254969,144.66048010774858,136.1359471413511,124.15062995674519,132.26846666516013,102.91930672516594,120.90665913573996,115.14536215355676,112.48169887823781,101.46971562697786,110.28492574609106,99.60765623728649,100.05007174263918,103.08055999220244,107.41573370524151,104.8650578397804,104.80348666795818,102.57978310421382,101.3925189272018,99.77564584382564,104.76553487409132,113.26533022599924,120.12335243097937,123.27299694056991,133.96405546983246,136.0574763361947,131.08405548873273,121.44739459382,132.57090740528292,125.18292875530413,127.4765705461961,126.75688317335647,132.46463648362686,129.11591474979022,117.68878781909866,120.3500570897183,115.2309976178495,121.84090097114323,108.26080617863495,115.8681189533942,102.65623779362406,101.47894939122007,81.84643775520775,83.47904636942796,77.41537606596799,70.33024201169306,64.04714773807737,66.60237685766738,57.18333565424813,54.06527466043456,53.50853844684273,52.60771985473762,53.279741559134294,54.11072196670509,53.84413241879599,54.65564431786507,48.355927008965494,56.31236347913384,49.578275244807045,48.74812824022835,47.70517946025478,55.637132167627506,36.35754097887077,32.06862441547008,22.140952011456708,12.119711388566532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UXBu_MET_SB>HDNu_MET_SB@MET,Metropolitan,SB,1,740,UXBu,Uxbridge,606,HDNu,Hillingdon,8150.621249243257,378.73607849717905,1332.9815960472392,3057.2347316585056,2512.686112870237,687.2207503141873,181.76197985590727,12.341136671491435,16.711250221110802,28.154819808910574,35.30802880964993,47.53587002713696,60.43898181607553,80.79466404157392,97.45132710122986,107.20751818362137,120.74049620808428,145.01361520648183,145.1755887287792,130.47562471673132,136.86090379382614,116.61058229289159,90.18373415811516,79.99641182226536,85.97509001557155,83.4094147646215,91.33261615624973,93.08158761049302,97.42073578949841,100.02374038264679,95.13718467113355,97.79873907215269,101.43410469187077,109.27693612290594,113.39838877037623,117.75341687040856,123.75467204080624,132.61053725662208,133.4064285382898,131.4114653073406,131.61407082558844,134.89034659910612,131.67405525947657,129.29603005074722,126.34206012889886,135.78965935329666,143.92395642186003,135.871192240588,155.88070068659192,184.05000629490277,201.39471667290425,215.21290460448355,240.67745171467502,257.6142786530017,259.9467896886322,234.80657806116767,232.36205661509982,219.69266509967557,210.04733227082505,184.99346619932098,172.64553845920844,145.91902507942498,138.76802642472202,96.71842342812856,80.27093864656504,83.68358255802357,72.84857218970667,55.14393556981368,57.786560750757,54.556234228329046,44.564585480831276,39.6506407409216,38.333861430958656,31.687909031102173,31.975506259049897,29.66821680968151,29.08022411716125,28.051894681457572,24.32335205842897,19.28994564072951,14.927933266915472,11.994232250706974,8.151397240448201,6.202705117113246,4.023904121884073,3.4765266438445144,1.7005176693817812,0.8711302381541967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDNu_MET_SB>ICKu_MET_SB@MET,Metropolitan,SB,2,606,HDNu,Hillingdon,615,ICKu,Ickenham,9718.252851488109,550.494468057312,1797.1800154388802,3512.926631788054,2819.659275046086,820.8764445700764,217.1160165877024,15.991899138819921,23.76174885859589,33.622926570520555,45.37073163281339,72.099057873205,96.17160013283731,122.57525626482331,140.90124758569667,164.814000984831,177.6760894353791,182.8501253156871,196.437391969218,185.591787292346,164.4909514261663,146.66449557814747,126.17783462883051,107.62331316100827,113.53912240362536,123.33833834510577,107.97656489853502,114.05637088004093,107.83707755559,107.7782049578965,104.67954784912534,118.66632414855181,134.35678603149944,124.12597833688568,132.760414684652,135.41118961948484,139.28099093425746,130.69742269485766,153.4476663824047,151.1315495678569,148.76761016206058,147.2404815906629,151.93424821071437,146.5704810829696,143.81908003912105,166.59367925059198,181.67739527422887,170.966081642623,190.9715683365216,184.52555173984098,225.6309308156155,214.87242576780838,239.22519557406463,257.3507446346246,294.4968824060388,265.7749189431307,274.6123716530379,278.65116169764417,248.34087950644013,224.0222902794168,192.6377776238704,180.7082775253784,148.96634943463113,128.463919017469,111.01284337456444,91.01053919996271,75.61445528979054,72.39281452650144,63.1912591440477,57.624311035114935,54.68967564073343,49.99270726810896,40.166987890278136,39.5240827058748,37.19284947763036,38.02757977221586,33.26283401020913,32.70952345376166,28.89735511178409,24.26851937525498,16.175708585978438,15.191059358724994,10.339507555687632,7.476019376294928,4.3071606549760135,3.7086587769737784,1.811257919767664,0.9408326360732482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICKu_MET_SB>RUIu_MET_SB@MET,Metropolitan,SB,3,615,ICKu,Ickenham,691,RUIu,Ruislip,10261.071265030834,624.37416807172,1948.623223884774,3586.1884976034908,3030.473747955483,844.5395011154765,226.87212639989406,18.35492331097449,28.370966190443035,40.30659637678266,59.47334349885328,86.86630093566046,109.17246103310733,123.41949827492012,158.41007845097857,168.75031880522272,198.17825153336122,183.5119068130506,206.32279253658984,187.85859513657147,189.7357550112855,154.4378118867273,151.76130559021445,137.55107745589072,134.25230588596068,119.22708238198055,117.03602084791895,123.18441994470624,115.10619155923357,115.26268390137876,127.70888657145154,127.35563315346455,129.3059533423345,131.91188060888953,139.70706301362196,141.74064259344456,145.96215970152375,150.78176507442308,159.8973072834003,157.21788239405774,154.21925919374775,151.77137976975558,156.0791028921874,150.49340693741757,147.8031341569376,142.41658607583508,164.91272293829138,165.84353680336363,161.92106624229848,192.48879124906358,233.09704220266326,244.8527966453121,257.4030810412373,301.3423291179463,301.59082482975134,302.38016435971747,283.88521964241335,267.01693893898675,260.02111715637545,236.6255895681213,204.70186957637506,190.70326529217132,179.9505517870753,133.7595215495546,114.75786499947081,93.74841662229704,77.42855873051353,73.9222027466096,64.37388957217954,58.449043623393685,55.706454644169256,50.96170322722294,41.18842771415729,41.1519935534826,39.09142413242546,37.7757419108362,35.249544532784874,34.647449701633526,30.364789338913464,25.30570943233069,19.098765365574184,15.873723038171745,10.568923509618152,7.492058025178138,4.372298251866827,3.7195565892597218,1.59663154469313,0.8069351590334337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUIu_MET_SB>RUMu_MET_SB@MET,Metropolitan,SB,4,691,RUIu,Ruislip,693,RUMu,Ruislip Manor,11165.4315946081,727.8612516409212,2254.3004129185233,3850.845737936016,3133.019532516788,943.3386690450582,256.06599055080113,11.824204020621279,33.410308442628896,42.66141025690995,72.4051098296872,89.69617231862482,139.07840312089206,145.8348461407244,192.9507975108326,199.8182245293597,212.84743219738888,215.6548689267614,242.81524171328448,219.35397190486674,203.55581640446,198.32918702949414,177.81821101388732,144.32551701863082,139.55600595075057,151.60620579287848,148.61973043676062,138.21600646573077,145.62887248974462,146.14182032477754,145.55600151843618,144.59934509993602,144.71191145895833,145.14702820645573,150.89622731268022,151.12587311871349,154.15314360498402,159.26158952848988,166.75285634879532,164.2556978731904,160.9597035773443,158.49094206150437,161.8867623874535,156.1961650507342,153.81933757260276,148.14721312366572,170.9527590264674,172.0313234776926,170.64061783736346,200.25149943532855,241.02304103496613,252.38488698074124,266.39360640673186,309.6834730691603,311.2236333587311,314.3248866604435,276.25308759153904,280.31724280242906,252.06930823900882,250.52303035334685,217.666236399868,210.9708059658445,191.2093346889439,165.5737903917487,116.57786358368291,96.10035721509506,96.62541126538923,73.9418324088024,69.1735302009465,70.03965708050114,64.5126331605084,54.24926585844905,50.064160497422314,44.12595413636088,42.35421324615166,40.95977026407979,38.42442313607194,38.255744880748026,33.77536121773194,28.343963116931725,22.255644988830298,18.80172511967697,12.611047481492818,9.36394055485133,5.567682176885616,4.500093439834182,1.9660326825534955,1.2405614911129608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUMu_MET_SB>ETEu_MET_SB@MET,Metropolitan,SB,5,693,RUMu,Ruislip Manor,564,ETEu,Eastcote,12151.713978807777,876.7702448419514,2598.2977214221346,4093.6167435075695,3267.5942393043056,1036.475830468711,278.9591992630978,13.876506759680721,29.784407635991048,51.86472351255892,88.39742260972099,108.81852318991957,166.56053976919782,187.29052897477558,230.17759239010672,238.9710874655101,253.38211359150196,256.8050511638284,262.6046867052337,249.84766186932785,228.7041751345935,222.8554646488871,198.98871824540717,181.30064664818084,160.54889903509564,174.66919360408343,169.62002331048515,155.60161543667004,163.60881762740402,163.63075661310324,160.03741669625478,157.84663651330465,156.83118184129333,155.48701625382515,159.67832710728095,159.73639211053396,162.56471839917384,167.44732629267756,174.297985182926,171.96886566947757,167.66632772676036,165.13157174890847,168.18903173344341,163.6434339174556,163.6873056818131,160.49400520000142,183.45092528446014,171.20037080127196,183.2436807925544,210.14593929430282,248.02709558267247,259.61446348198467,289.36487770296736,277.2736762350777,292.03140935099105,305.96651194836767,290.4852326160576,294.06102263310675,308.418559209925,296.5413574685984,237.87894599342084,224.4944165582867,191.46376610552184,176.59144853443942,124.18737917884441,119.20430937389848,99.3938516178492,91.45397744665094,70.3397918720251,70.16852229091478,68.57415777553565,61.59597916825183,53.52597148927434,51.184110479473006,50.25633124155371,44.46902215528076,42.045943046557994,41.75953064486379,36.982965526759976,28.31291332158833,24.300296429792237,20.463841982119717,13.571903447336974,9.94033923622194,8.944110806711002,4.89573502584196,1.9818943209469624,1.2907033190761499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETEu_MET_SB>RAYu_MET_SB@MET,Metropolitan,SB,6,564,ETEu,Eastcote,683,RAYu,Rayners Lane,13767.15266930596,1007.4077124699802,3293.4879261738565,4485.011237461182,3558.5108432203097,1088.207086743416,334.5278632372151,18.580512390154798,36.72320664510777,65.49875981938044,111.68871648232836,137.99795264818493,171.64843292071492,216.40728678598802,248.8628447781209,263.5806623600681,320.62884136058886,358.9059836572756,346.0343394700942,331.78241106791637,323.6083188724215,278.463929363626,235.373885143402,231.0392113350136,221.9296112785027,197.78281523788658,184.35791702706103,181.174482060268,172.10093652446915,172.42730623024516,182.36655319721027,181.87560934992993,180.2177431054212,176.14142421873584,178.78856934203773,177.25904764375497,179.64607820434063,184.3492062338292,192.4506849484793,189.55810386962384,185.9346038340247,181.93282806387103,182.6552993710489,178.23912213339128,175.88508998944354,190.35647486828682,187.78961567555572,198.5073663774699,212.42303231236863,216.29238624703393,226.6396736603418,260.25989468612283,279.192547943301,291.0649950549684,329.7479908644785,340.6151364299169,347.7931496227379,343.3048841101534,334.39008489234044,304.8338972756371,276.3261668974916,244.5922021798399,206.389893263322,177.26610489316502,151.38511866246503,127.120040935436,104.42224506862007,96.28746764504255,84.77662076179668,72.9746987737132,65.858741277107,59.53680602146027,51.53975875168467,48.89195764290788,48.147526310017604,49.6015729169844,46.68220038907697,46.397778334830534,43.156297314425295,37.64248403988989,30.379787465162376,27.223475970272855,19.757648563311225,13.177584937978404,9.724866056886599,6.363352526971303,2.023265253099823,1.1987747341627386,1.1987747341627386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAYu_MET_SB>WHRu_MET_SB@MET,Metropolitan,SB,7,683,RAYu,Rayners Lane,759,WHRu,West Harrow,17145.864356317663,1372.1923291444518,4481.392839836488,5402.181280410257,4101.016253634695,1383.522960779117,405.55869251265386,26.409153123622517,42.04155727560444,100.02370096707605,145.34960286329542,187.02781170906792,257.425866518485,288.54007153169084,325.37456515560973,353.73896859340744,406.767882306304,431.2752128867112,461.85026524185776,468.0450528783784,448.82181791133314,424.50848957465536,365.0049076353198,325.8973331117558,272.23775925946916,283.0421136024098,240.20303683488567,236.6289932038429,243.92168951266717,245.38592799505662,224.0475352583046,227.89610785937055,223.55298981021613,220.071162440371,215.16396717135902,218.28361643273698,216.74986416757667,223.50597745203567,224.3345084740754,226.69873436883103,218.55842771396868,215.73894156296672,209.72640382120903,211.2371498791061,205.5947530041444,206.17243538243525,214.37923679189555,231.47836025493183,222.19943156201717,250.51316575645507,270.3419005346841,297.91478046136837,314.31229589591095,351.7547633506614,372.91408091943214,397.44090342584536,366.97875104210266,381.5735420961398,367.41640181766144,361.28227190721634,326.0442732699645,307.6622339423123,255.72195550607933,239.99312166038243,175.6368655526298,144.8394346778131,147.1066029061329,127.65944322032922,95.907343109102,95.8934012576442,89.26637226957929,72.12232516521797,65.62892792571796,68.42052587639488,61.04859715817343,63.20408570902921,58.97755447226984,58.488923994976474,52.045110565849455,45.36592177022018,36.5384842502973,28.514844088926054,21.881621294051353,15.364652850009135,10.832807775557372,6.3216010021485145,5.269601843598772,1.7369982576736962,1.0164846380464807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHRu_MET_SB>HOHu_MET_SB@MET,Metropolitan,SB,8,759,WHRu,West Harrow,598,HOHu,Harrow-on-the-Hill,17973.31001407334,1472.3853728834697,4868.541698982613,5662.4649119362275,4143.482446318128,1421.5287997832672,404.90678416964676,30.44281035594369,47.956242154404,83.10191708862641,125.96893286201453,212.61555645432145,251.42547020504352,326.5014463469218,394.3729974161943,433.7346899239493,446.78413547542084,507.7614409348285,496.9996056966415,499.78583628530157,477.69065927815535,416.6189011585601,367.1654476334115,347.50673411482404,293.9226105981453,289.29612937264363,291.27550851073016,272.4702656526172,257.8876453815633,257.09835100730874,248.43354329789798,238.80367855273371,235.2383359818509,231.94582472806962,227.30242761005925,229.21521044889369,227.6625358115062,234.43673218014922,234.38809006978985,235.21968632531716,226.97260968187732,224.13726235816196,217.56345287874402,219.3953620254814,214.08196426524967,213.58131348662292,220.98718095740745,236.75594801075366,227.80324519923974,255.19179883129254,275.89244719363927,303.95095644159755,321.66137765062723,357.8088217088195,341.2830208748584,403.3671150156837,373.5934334857037,369.3033517245681,374.568435378597,375.7940417360031,331.8692766505492,312.0676811418378,278.21493450928205,229.3510488755561,207.15001079617667,146.3449854335499,148.30305941344378,128.17929578228748,109.18550413766708,96.83118877960605,85.4409280390408,73.28220797827342,66.3077273516163,69.24323871305148,61.909604482998276,68.39149244853317,59.22511588741645,58.871411911266776,50.990245729917795,44.91823437187012,35.92204295023464,27.33944515166688,20.61296796449862,15.433244600968855,9.940680107065086,5.782994492787175,5.045872990277574,1.4933998485839581,0.9396357145595596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMEu_MET_SB>CLFu_MET_SB@MET,Metropolitan,SB,9,506,AMEu,Amersham,539,CLFu,Chalfont & Latimer,1304.6106196434487,168.34123527962143,515.983428574619,249.61924371877984,279.0972863653315,63.2441452282575,28.3252804768391,3.1451945064727336,8.174655900951656,14.343790080028345,15.962395915749982,23.868169801440352,30.441205063161586,35.633764682040685,36.77205932977608,35.15345349405445,68.11640325586924,61.54336799414801,73.79055029432524,66.48312146751314,70.36340841274074,31.478691457290484,38.44939021428331,15.98018690074807,21.333109284973148,17.45282233974556,15.838923458927471,8.868224701934643,11.919389566404742,6.566467182179661,9.548776011472873,6.033473693763312,8.725648254097687,5.674483389627591,9.118071358754891,6.135762529461676,9.405130614218509,6.712956053884135,9.265484384075373,5.821896414948075,8.415521648325935,5.146153563569099,7.466633866331768,4.914105536140529,9.486264405391378,6.892639172013518,12.822473653598212,10.501993350835543,27.79339104440553,23.221232175154682,29.16307114819047,23.233236666605773,31.874692504488486,25.61516956892371,25.61516956892371,27.67258612732124,27.67258612732124,26.533524325161046,19.802617103129613,22.038492506141992,17.746939995722357,17.746939995722357,13.54533187586997,10.468354891037912,10.424078815367952,7.387001461235953,8.630790348607679,5.3300044327375575,5.334763018417664,3.1431636910752503,3.1540177031090484,1.910228815737324,3.1327245816061566,1.903975444784324,2.4250420245406743,1.743562345625183,3.265264635135417,2.0427688692665846,3.2836538884546576,2.762587308698307,3.579153252375681,2.0574509628654485,3.1227494676282976,1.9966172165168987,1.9966172165168987,1.1800512728395238,1.1800512728395238,0.11475276807667455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
