link,line,dir,order,from_nlc,from_asc,from_station,to_nlc,to_asc,to_station,total,early,am_peak,midday,pm_peak,evening,late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
LGRu_HAM_WB>LATu_HAM_WB@HAM,H&C and Circle,IR,24,627,LGRu,Ladbroke Grove,630,LATu,Latimer Road,19239.077454207196,462.20596358823445,4104.23272561951,5407.757393477638,5917.35973975003,2472.0655370086565,875.4560947631286,3.2433042582152765,6.6139606964222715,16.09622168921072,30.03780826309022,53.17357219350186,82.51980257742592,116.02341692205131,154.49787698831688,191.3711809015313,242.50941592820453,295.39732566594296,352.53456058121066,412.6014790227605,446.7938787083322,444.1326377401812,429.6187793426061,396.4738494150277,339.74833122570686,293.6729974584291,259.3782896295769,230.38501298818858,207.2274723093709,191.24148401832096,190.90059038328118,192.87276653079164,191.81333452127757,193.39321819198548,199.34288672415198,202.48843886485557,202.9783939681286,203.62240048934368,208.62620834301768,212.39452593935363,214.11225749584816,215.33855611776943,221.98837814122192,226.00622358507684,230.149764934656,235.18066561427162,247.72888483197488,261.7571605985488,281.38332191065206,303.3328959713244,343.4925510042275,386.68218379278886,418.1215873593592,453.2178163859081,498.88427584388484,527.0157612868993,542.4961428263954,562.1106061495788,568.976960378275,542.5789873863939,513.6636501397,475.9985220601899,427.61324614065626,372.43250687771246,328.56370872020887,278.59067748104087,235.7128414139665,203.25846425994322,180.648354449364,162.35408793318217,154.43465305972182,148.7270686758608,143.11502830569043,133.54134957750716,130.68679625445884,125.30338386482832,121.30793569228923,114.53073315324079,108.81420234887726,94.42020402375836,80.35180959339422,64.66822840495736,51.24128996382428,38.21730347853765,30.44831340796527,20.654097545277928,13.114407741703324,7.727947749665817,3.9336762137331713,0.7225615810753214,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
LATu_HAM_WB>WDLu_HAM_WB@HAM,H&C and Circle,IR,25,630,LATu,Latimer Road,599,WDLu,Wood Lane,18200.756129662226,421.46388153087764,3663.867883275514,5257.580058007966,5671.708699102326,2377.3778406950623,808.7577670504826,1.8312537149635704,7.0510045999578566,12.51833001532879,25.048833118199372,44.512729481705456,71.66390743894941,102.4050926145465,156.4327305472267,193.5522482742279,249.09008714572516,275.3066074720814,318.2549688316685,349.7762656223378,380.3722846491872,363.4314634709351,368.30439465939173,347.4667438742991,302.20523595566897,269.84058557560047,246.26699774439066,224.37937796163692,201.39522252946,190.10240012269344,179.32737203811283,182.17476701330148,182.82877327783424,186.01898929157346,191.71207114968465,194.81981493877583,196.17933286563272,197.85032149997195,202.34087561360727,206.09677976524483,207.15137268903615,208.23354639224112,215.54038050181668,219.27375483629558,223.07163770864358,229.80736634465046,242.3131960904353,256.19392532715887,277.3859773998593,302.7411517732735,340.6416508770251,352.73775323121237,381.04972288198184,412.39361903410867,445.23130615741366,474.6112347681365,519.1331627508142,538.1761956094841,547.9457839071405,561.3032547111659,528.4949201579889,468.6470543438496,441.98469154902847,369.61193450857513,294.1374901967959,248.8612727921169,242.60935097111286,190.35046895154903,183.0376519957541,165.9297565235614,157.20344054670005,138.93172057929095,134.28973409244946,127.36460349506831,125.05041604208814,119.04368216661275,114.39123089023424,107.27583566726895,100.32712635418085,85.93655759901544,73.14783506919241,58.77030609514781,46.64752117162942,34.67854429827566,27.49832096161537,18.47455571017256,11.739551733255912,6.725357938539284,3.4465765313645043,0.6547648639773628,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
WDLu_HAM_WB>SBMu_HAM_WB@HAM,H&C and Circle,IR,26,599,WDLu,Wood Lane,775,SBMu,Shepherd's Bush Market,15827.693323839738,340.90562065356505,3178.175067927473,4399.136284459459,4873.529395562924,2281.6779414842354,754.2690137520801,1.841228897440251,6.7484661252360665,11.297117540350454,22.12290100176199,40.00088638074989,59.894812590105936,85.34202227043427,113.6581858474862,157.51045670977038,204.8797999810507,233.8149660744449,276.40572706977144,328.3620616202194,343.71498867913186,328.37161601230696,326.64254101773287,301.06115087611124,255.37361782721268,217.0744627047952,204.96367935492512,185.7529673367271,166.4206718254792,154.71512602288288,152.97639410323092,146.3185326643664,147.52987507085098,149.9627163902559,155.50849490248527,158.11480646190614,160.4376098178888,161.4543702686299,168.17145937761688,172.02126048085304,174.4010524099184,176.76517211382668,185.0208529639888,185.8370601648796,190.35887198667547,197.9244839278167,209.36322746127288,219.12475472964024,237.97183124567937,257.0782012715481,285.9064914610393,294.61036127924825,319.5819381752565,349.24406495995134,378.98813390170585,406.0261098035513,449.8048172380066,470.26681589040487,480.361374526502,472.3811540978575,449.2334205429936,421.41795218291946,381.6132529645269,337.19611991516985,294.85588005185656,254.72452480918724,213.07493861743114,195.2738060564499,169.92334069932025,156.79192679546657,149.0045271400796,143.17885608835786,128.3189195631662,121.95085721416136,117.38424453358914,110.91499456635698,106.79371713503588,99.89176925100058,93.5351627750088,80.82892432347093,68.79184185171015,54.82394581837534,43.50499123849402,32.40673801293593,24.647809487987494,17.09720859469754,10.733552622185297,6.010802679087508,2.9999013194340187,1.2876540762997897,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
SBMu_HAM_WB>GHRu_HAM_WB@HAM,H&C and Circle,IR,27,775,SBMu,Shepherd's Bush Market,585,GHRu,Goldhawk Road,13623.254374953041,339.37094971592455,3034.0327859547056,3733.9806068268476,4118.720881847476,1801.9928172166326,595.1563333914578,1.9678647672231009,5.352142126568099,11.946038371069696,22.73105314076363,40.36755401213651,59.43939525762936,86.05723700195155,111.50966503858265,135.3760090250942,174.06701678925495,226.82990804159255,269.0920120538966,321.0338671067263,353.557601877478,344.8837913944707,317.62248106177896,288.2008059395536,236.50092650740842,194.69243683821338,172.17592931923753,153.19263239910984,134.30661351339631,125.50901426588764,125.89385826438016,128.3073510400591,127.75778478898287,131.20376187928682,135.6132738214107,138.87469749641446,139.12736312990128,140.76073072946843,143.14750903202398,148.57419246555074,149.09432439947784,152.92497489606032,156.0214745101721,160.54566012449405,161.07611262727096,168.39502769477164,176.5098119554803,188.70368623293967,199.86740230972,215.10160808818145,233.47174116240686,264.24742183668855,283.4018223071005,311.7199583632436,338.9003173977803,361.9346791282618,373.1475109403962,388.5397644141762,394.4460757069487,383.70332071841773,366.81917022652476,343.67865062287825,308.1821901850599,271.2488295994249,236.24331592573517,203.7135619406152,169.64693992312667,150.52022092741302,128.5773252546566,120.49660530537945,113.05249487130321,109.776594650968,104.57082902653072,99.80960282509018,94.3364969663895,89.49037053295288,83.42895278108108,78.29331967269619,73.92115833798816,64.14677195339719,53.403001964913614,43.2913151086772,33.65768919568264,24.44297938095866,19.172688814756803,14.150846427037434,9.069696590192162,5.189081473052731,2.7118015414070173,0.7866596166640241,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
GHRu_HAM_WB>HMSu_HAM_WB@HAM,H&C and Circle,IR,28,585,GHRu,Goldhawk Road,773,HMSu,Hammersmith (H&C),12136.809955546027,275.0188227071029,2919.73440442663,3446.155627025444,3507.726476587508,1525.2470514642,462.92757333514356,1.4398665470430756,5.098439424344212,8.795898426953826,16.172940965030016,30.726846023204747,48.20818477762774,68.95608458582173,95.62056195707754,131.62604368940538,170.2017876367986,194.66515377211024,246.22229948408238,292.7496772481802,322.8924427331471,317.8691626081433,335.59102234152175,286.78426658931573,251.80330902690307,193.65854502253276,175.67069427448922,139.76423234110368,134.46068669602712,114.21795333221844,122.9309029617177,119.10953453051128,119.09707876686562,122.6762787398656,126.17688115798002,128.90556388763045,128.22977856556335,130.11739602508567,132.47548018113488,138.67909538006512,138.95918849608654,142.61086044197953,143.91341498823556,147.0092382880773,146.56501066689418,153.618251307617,160.17174272404463,171.1751420613985,181.00820376297366,194.5403262517125,209.74338547065602,237.20361672981946,253.62048590257962,279.15269795148305,278.8445693518206,294.1713661575796,302.42002323141605,313.7146347752945,313.39645359941073,329.188439691419,318.32517182141083,309.65170060091737,278.0373167743572,237.6620473780005,205.0199040555585,183.10535930494962,134.1133828618957,117.71913749585596,113.96064536070524,104.85166490454293,90.12826073123064,93.725299571331,89.40546869127296,80.27922154790261,75.27665956095422,70.95681591942065,65.16597328192688,61.13262826000096,57.53544324853606,49.68271938896019,41.36121784846152,33.61177516644135,25.875969195885524,18.618988635591897,14.828694543181152,10.806534792330101,6.879812860723085,3.884858392967077,2.0655156359329303,0.5206261647841216,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ERDu_DIS_WB>PADu_DIS_WB@HAM,H&C and Circle,IR,29,569,ERDu,Edgware Road (DIS),670,PADu,Paddington TfL,2775.689522303426,158.4321209146149,408.9453111097296,1162.107785777767,676.9751579633562,239.71177320816372,129.517373329795,15.484521615047955,30.709703709201595,31.129142258600172,25.40152832164372,18.584834272627802,20.72027591615423,7.171495542235494,9.2306192791039,25.511953499764477,33.599088948076925,37.052661812545296,45.89328200134437,48.50133743814777,38.280452377694544,33.006007714682234,33.629871961851805,26.9704190893606,27.2564367900572,29.0834548828464,30.160344593358012,38.95991052475807,41.49293689756464,48.70623462277703,46.37132214581118,54.01474247545303,43.811826652898034,48.91544961487475,42.11083724111964,46.89996194249082,39.74390116712056,46.547507644854214,40.73851668228959,47.35235102161479,40.44499285456948,46.085365624085675,40.124393171579406,47.780749150268996,40.6765857739374,49.61898582451882,45.135666388267076,56.754290042080186,55.63373141918538,73.33135837636961,80.85616851927874,80.8243983872609,76.25677570673761,71.0137391579034,67.54993977417665,54.77473392998193,60.1058324242069,52.87063216332956,59.28667473486583,44.45833420358405,43.009969924383256,33.8359921608116,32.98813539611433,21.978209920952658,20.8948163961818,15.880142552181573,16.097300563465414,17.025684283570595,18.187938031535094,21.46318440315769,21.66231650817453,23.7571644330877,20.749249623105786,23.021995366234563,18.993771126516307,22.087930186519667,19.037545967876614,20.194090536470853,16.120375571757222,16.249482157476393,11.48479128845663,9.881150162963193,5.905101521623843,4.685151262293812,1.6959372890476072,1.124938227016694,0.525439579146225,0.525439579146225,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PADu_DIS_WB>BAYu_DIS_WB@HAM,H&C and Circle,IR,30,670,PADu,Paddington TfL,517,BAYu,Bayswater,9315.802877170008,269.3244403377689,2220.1375852195847,3872.6862310015204,1830.971288584502,822.6718123014829,300.0115197251484,11.60691494397021,22.306057920082864,26.577698928059775,30.049880685127548,37.758823946144354,39.169150899647995,45.16541082039795,56.69050219433821,109.35500316037052,120.80745330283249,167.54430464401258,181.9537349717802,231.9332915863015,204.14953087846808,231.8480769563491,199.12839647561455,220.5526640523188,174.0962753296921,203.1452093459957,175.623644515849,217.143549532885,189.46085509776344,222.81058878664243,184.67193337014092,210.60463001506767,162.5594890858606,180.5659862579221,145.95336466588245,173.38846891565777,141.68878302171328,165.22575097693368,137.53995517452216,157.38631107053837,125.15754525511585,143.23791233448543,120.33442597928352,144.53540627449792,121.45668343662828,147.92679182639625,129.817281346581,162.14305780205697,144.91375004336183,178.72900284525443,165.43470788632953,188.64432908037293,158.80469232173408,174.75564690706585,140.56619739524228,167.00042790093133,142.48910989244382,166.79589639686498,146.841268975773,173.14854294744742,130.42129734810607,136.7659905462362,104.73788887228427,107.23894714615656,73.57473918599909,80.25605033811945,65.61338167015212,74.80397741596073,61.98271032356251,71.9994572542854,59.470494818363846,67.66118609316769,52.74848401945616,59.60653293239565,47.71585110386373,54.882094016454595,42.757602881278636,47.353837217723715,35.53309999849893,36.51077735505912,25.40029813976173,22.549946400487656,11.889400847398587,11.03734435261624,4.840087163481418,3.2567237183311155,2.000153817028324,2.000153817028324,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BAYu_DIS_WB>NHGu_DIS_WB@HAM,H&C and Circle,IR,31,517,BAYu,Bayswater,663,NHGu,Notting Hill Gate,11381.637504610111,256.50532100356827,2812.2553268041825,4817.8705039529,2208.6449382954684,944.533957139317,341.8274574146739,5.3766887624735284,10.147854737625977,15.877844888265805,21.376795426191972,35.46198311623681,41.98019608723485,56.38906163696165,69.8948963485777,122.95365805727249,137.06567791387295,190.95849274179957,209.84700077922093,267.0463159892624,247.5677258776041,287.13226165828894,259.0753404667657,290.72322829030674,250.7770018215122,287.74734309853716,261.3612801097391,300.72849528627836,267.5066182013552,294.91215371391274,247.18706210473468,263.61865072210776,209.9512935161049,222.60905000361998,183.76838263585742,207.19723860464137,172.74103532585542,194.32047123551368,166.2446141429761,184.32241574481674,151.719891863702,169.56489974139424,147.95965858101647,171.7127967126135,149.36981459399522,176.73357407497596,159.0335892184811,191.36829945735406,174.90569670363644,212.01439033610816,198.38041143184918,223.4031478855849,193.91100326773318,212.96752781359837,175.70598014462638,204.1942738849281,176.47715795746842,201.58808299918547,176.477497420747,202.01421297262607,155.53815734726504,161.84659613986412,124.52130046184132,126.3363823514406,89.30402314638461,94.96416481701908,78.34989555381534,87.03388495623949,71.83108352100888,80.71379264626295,67.40547257348899,73.57740417876552,58.40385729763313,64.17154985418411,52.44244624307413,58.49341679897937,48.936717348721636,54.515493574968396,43.52257908443655,43.71781249441353,32.1236218436009,25.64224342172948,12.756792739806347,10.987085599213481,4.498143133249392,2.7730005335610075,1.9302754209969184,1.9302754209969184,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
NHGu_DIS_WB>HSTu_DIS_WB@HAM,H&C and Circle,IR,32,663,NHGu,Notting Hill Gate,605,HSTu,High Street Kensington,16524.2437819198,367.3698823095093,4365.911637950665,6754.568974300878,3250.3218724132585,1307.9003598083602,478.1710551371203,4.193553648207522,13.354445034139376,16.193868519580285,29.036842385717613,38.7553911680858,67.7016971144894,76.7905039678623,121.343580471427,149.63164245449957,226.5147819543964,240.95173826307098,345.19698336681336,366.0126606816914,462.37623569680915,420.0871959606523,497.5692019091061,419.9053378512208,451.39832609448297,363.69376823384766,422.5737654840741,350.4078213941323,400.5475923603469,345.14358942265625,375.287690023721,314.68340597148136,333.3991655541037,274.2057567739829,299.52687709764535,257.06075404131747,282.8353224158672,244.38639505126386,271.82650444165705,235.00624656321116,256.7823030953771,218.51469232646897,248.2775769106593,217.45867868994145,246.5892365003077,222.99960758320182,262.3318962526461,239.80366296659835,285.1078849880779,261.19003702466324,311.19627685154995,266.62596090985437,312.7237022142108,269.8850991513673,300.241336284266,299.39803542835364,305.9681732064692,251.813817328573,292.68050959877155,287.6907587852809,225.65594791021869,215.8490348909162,221.78949670497715,160.8997230030568,130.6921058269889,121.87789299364992,130.13675834228087,105.89487823774695,118.01556390487775,97.54211403024958,104.71862134692611,86.89798678347479,92.70964808759688,76.2561080947326,82.25895915677891,70.39801255910294,75.67429330875049,65.3685037781335,67.73673243700966,54.544241539554434,51.45931552989306,35.22020563618072,25.882191957977362,15.025193124777982,9.518678789851698,3.304555140311561,2.0195656677884823,2.0195656677884823,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
HSTu_DIS_WB>GRDu_DIS_EB@HAM,H&C and Circle,IR,33,605,HSTu,High Street Kensington,583,GRDu,Gloucester Road,20775.169178078206,377.9645116952343,4543.51833380913,8265.121935905066,5142.774221964138,1862.8553234291535,582.9348512754905,4.792130325433015,14.869378025465545,19.271638758268878,32.35778209114521,43.50328925103031,67.49866924257641,76.6610522401823,119.01057176113268,147.53319030074655,220.86605897394853,243.84668755036648,349.1077344700474,376.5010377647226,471.2457841377982,438.7166909741106,514.4090896736917,444.7777424506117,474.8631102380551,401.4551419365145,460.19606533851686,395.31970855429216,440.63306029581014,391.9001171957398,416.40974131875663,357.2984037866674,374.7986798887882,322.3389071100146,345.10442926380193,308.08891515670615,332.5903679337172,299.53744421204783,324.6874592246083,291.1950155468496,311.59565805768443,281.14216243064635,310.5004094359843,285.31391666875174,317.309335943209,301.11467470940937,341.0617667393921,325.56442434791336,379.997701518937,375.71402464520895,435.9056119201294,405.59873473066483,468.2283720837174,444.2571576999732,475.90875042244414,436.0080575486474,490.33558979272937,419.50088985906035,466.44858491493864,420.9109397398841,418.3930137632517,347.0589361370565,350.1251952717691,250.64724715088158,234.46614836080212,186.8678520589924,186.0461304137305,149.78972380116002,153.66927182261796,130.87062307152289,132.5648324177604,112.44066334616234,116.58602157210322,103.56707738938148,105.33973202403831,92.05759919809576,94.62658073666991,83.45112742585471,82.04791765443206,68.67501578296715,61.951940219105346,43.51925545991294,31.093547263555692,16.017911871660036,8.001629989666402,1.4923256735704444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
GRDu_DIS_EB>SKNu_DIS_EB@HAM,H&C and Circle,IR,34,583,GRDu,Gloucester Road,708,SKNu,South Kensington,20193.71794045488,456.410565073679,4452.0877257532775,7791.754186483078,5168.742041533738,1758.120824371222,566.6025972398903,5.342052987736391,9.25449705336153,21.454500438051188,32.63686338361932,57.763698586870994,69.86116545597858,107.83119507226326,152.2665920957977,180.9639034805053,197.39126905365185,281.62080309338245,361.7148108076863,375.2504797528119,400.14043053034425,474.6952311668589,436.93824334506724,437.92081414449166,422.50079258842715,473.5533879820282,409.3975598080223,466.58511836123864,388.8125988606897,438.33069891286584,360.2568279503284,403.8183039199777,322.3800747517123,361.4296171183098,288.42536582124865,337.09372370158445,276.21908964562266,317.1956323018176,265.25214770442784,311.2453485300439,256.61947478135943,297.7433987407045,248.33549703654487,292.84865498206693,249.66320564999643,302.7221313579474,263.0331777768103,330.4668266517116,293.5771175792125,375.9013792299289,343.79877511692564,419.43385750362097,377.7733149331825,466.44881860574463,404.21958617062256,476.33406215407234,427.99264473794886,489.28278133272977,481.4128795390219,485.2517188183992,403.26570968663736,413.60210235519315,323.7245656965653,253.776459816618,217.04763952011464,213.88744438373,157.6099280303,165.50989454326873,127.88300368010006,135.12888351978398,106.42931848918056,114.63285468732245,88.30976002297596,98.56613193460731,79.3395057432203,89.19567246235712,71.7482079432548,84.8559268593083,69.17774029868461,72.11160242570902,55.835086580436794,53.659206936031076,30.562695017452988,22.83786519338702,10.607053173651938,6.011540349616633,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
SKNu_DIS_EB>SSQu_DIS_EB@HAM,H&C and Circle,IR,35,708,SKNu,South Kensington,702,SSQu,Sloane Square,21023.25393554992,443.1179657565263,4087.633141168833,7435.941585543443,6139.927597756308,2141.246323864035,775.3873214607835,6.153816523471543,10.331687073395939,22.51521160368887,34.16249264728711,61.30957547162594,73.33016909536465,112.16054075991198,123.15447258178024,184.19971840506398,197.45277259797612,274.5275245358916,282.81586712990423,386.72761133449364,371.568814350746,434.293890335702,395.4414319485054,447.12269814267205,363.8971569127971,403.49246078616477,346.09319468891607,390.5856590932021,323.21872792886467,362.4379574985505,298.18366526557116,330.11245629501633,264.3208389255596,305.7216666372562,254.18561979659444,300.6144087561573,258.9843796796109,302.4108493797676,262.26175358446847,307.49090339673734,260.34668726165995,300.95215408781183,258.13505832103067,300.8744011201459,262.5696709535941,322.2078149018601,289.5174328723725,359.36275620524947,323.50877019141444,413.8224043529343,384.11554903801283,471.1839281893285,432.52100435127886,547.6620815679288,494.8859213949896,589.7536343121435,535.1208314732045,621.3810364478603,529.7307752100483,589.6495990518906,479.2315726986714,485.7528423146311,363.05437074433195,350.41616843599456,239.4720515344775,239.28700476817463,177.36919618559781,190.7086731125996,152.47975546066118,162.57556709657732,132.76672825828155,145.23949915964218,114.23613949661132,127.18546983659824,109.510070518819,127.3538570804273,104.72315115527763,119.99446391841248,100.24449669416626,98.56514040001795,69.46879275992924,66.54548260327209,38.4869950108487,28.915927336554198,13.191428682043151,7.897585819834437,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
SSQu_DIS_EB>VICu_DIS_EB@HAM,H&C and Circle,IR,36,702,SSQu,Sloane Square,741,VICu,Victoria LU,22372.243384935042,467.06960225380567,4165.1338338884425,7650.653727390004,6854.944378418832,2371.2283437134065,863.2134992705527,7.214339640825705,12.536779982648465,26.04399237054425,38.357654454891964,53.97365618625996,79.43800900630896,119.35036242897678,130.15480818334956,187.77505246848082,209.914496439833,271.284529116726,281.57982433824793,391.540097684438,380.5796596312383,451.4470256496135,413.29319785457113,460.8704508070466,369.09499323189385,405.1587422248902,342.59576444146217,385.966079182058,319.20479921819833,358.8606816423295,298.3984846537245,330.88065554583363,267.9336910332587,310.19804613605635,261.75287125989576,306.74550276012855,265.8633259512628,308.9568269386982,270.6850590279842,316.13555130545484,271.63728726188174,315.04246896844427,275.0935016338645,317.4460808825644,280.99562395524856,345.12692621178803,313.4350254070763,388.0951200326345,353.0253484193036,370.0014942267943,419.17327573552063,437.27900574898933,470.5092942947789,599.8129852212294,627.2862766501776,651.7043433370884,666.1550445235887,693.7530798783908,592.5870821751013,647.9372583511033,527.4691518996576,540.1701408892886,400.2807154494373,383.2679530550995,268.137333253115,266.43653255232044,194.6357505388097,205.9074035912137,165.27781837513578,176.99199327914695,144.98531042128042,161.02767108640253,131.04585517271607,146.65051788244708,126.8642045057188,144.9474777837455,117.80693700365131,132.11933115393614,109.12217972173407,107.50019809365608,76.47745953438381,69.13244004763031,43.557703007589225,32.833389315234555,15.151298994142179,9.475816055987169,5.089268558862352,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
VICu_DIS_EB>SJPu_DIS_EB@HAM,H&C and Circle,IR,37,741,VICu,Victoria LU,695,SJPu,St. James's Park,17497.318633376533,434.4987523224463,4395.666354105503,6502.902977089834,4045.3110826325046,1485.665638250005,633.2738289762393,0.0,11.461414907335481,15.636892787862516,33.767236930673576,51.12305787264224,87.63745604268145,93.2402739258373,141.63241985541373,153.14206712225837,210.7476326800177,219.1292372224601,324.986561917174,345.53635633238144,459.3948931718473,443.0296863517162,517.538994584706,452.2253806620874,476.87229598374137,375.4554498771208,417.60779819999215,343.97334944949773,368.7181993462808,306.6618235051249,336.70877924616053,270.6282657558289,291.6453860251495,243.007060357643,281.124250568112,239.1211955052282,271.1028723682682,239.03082604592976,273.5435297530784,230.17741898392111,261.8005756319316,224.18608257943015,253.406368589795,217.4850366443461,250.73264425109883,220.1832812036808,267.8303917678953,240.66740386015275,285.25432329530497,263.29204582221956,322.62186653375636,282.6129042411142,337.0488767661625,299.4984000178309,366.6456600786249,334.3626964597152,398.1367940753245,351.99131769568385,408.6571665577789,343.9870780317798,355.5071699033865,281.3273486602331,285.53567014487066,208.94339187559083,196.6017331021088,141.28657985742885,147.30663069891702,111.91223384372398,116.47235822991257,96.28017898019009,107.21762824619627,86.43037036164303,95.60008520405958,81.49804581971591,96.1164020305183,84.15001334291644,97.0939872218852,84.66595386844271,90.90131662665114,73.08310834519044,67.15380995190465,46.847808185475635,39.680567331991035,23.571266738738885,15.083418017018586,7.590483691101303,3.452095654923108,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
SJPu_DIS_EB>WMSu_DIS_EB@HAM,H&C and Circle,IR,38,695,SJPu,St. James's Park,761,WMSu,Westminster,17422.043438894892,415.3016537611713,3886.720577302722,6384.591407003374,4537.042324217384,1557.8822286085713,640.5052480016686,0.0,11.909134140028346,15.893731954122956,33.226656885220386,49.75986245521421,84.01833498930742,87.84117416934372,132.65275916793422,142.63300353436432,195.1637023787821,201.18341746625757,296.62976872078065,313.0018218027789,411.74279128456453,394.03953709178825,455.2313684502064,392.9636134163646,411.1397896289609,320.2380947009381,352.7536688269355,289.64819292179413,313.3823747612354,262.36315095341035,295.91895715712184,246.0049947108404,274.2306993942032,235.9511387547039,275.8559742527344,237.641890367207,269.5690003829436,238.37818900837414,272.7099235266132,231.22775897032108,262.9933865939495,227.42538725211028,257.6473506973498,221.82884261531063,256.4870767889451,228.92242190265057,279.92840055842515,256.3267221825691,308.46761822150927,289.90354064243917,351.7784143866125,310.70312722416315,372.13470782410485,334.5468176355967,412.31844100663835,382.34440791715514,457.745332979311,408.2470785985525,465.20027599441056,387.83584628550733,394.1889871049706,306.5020319903552,305.2752696566182,221.7439094766976,207.9914776213521,150.49536150371833,155.4918339026638,117.58371026195096,121.73894674887795,100.93841118004336,111.49655679062063,90.69120255973101,98.61857321669142,83.807198360037,97.28504698618723,84.93909463111603,97.336343623481,85.64865448880566,91.46013271652676,74.26844867442955,68.06971787141323,47.72364527600165,40.23641862219285,24.22781852094179,15.24541186317292,7.7789451473552775,3.5706165662317866,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
WMSu_DIS_EB>EMBu_DIS_EB@HAM,H&C and Circle,IR,39,761,WMSu,Westminster,542,EMBu,Embankment,14346.316175972866,287.37841324890184,3155.831702494835,5194.194641381152,3953.6501155250426,1272.5895495652342,482.6717537576973,0.0,6.71977175012496,10.443551733456486,23.57647189203834,34.45248047203149,47.12749026083104,65.1878946733444,99.87075246707512,106.83407171571423,151.17261944805296,171.32459535531922,190.68979342691196,257.0196116905121,338.6792979522313,327.16274179570394,375.60297317274683,370.7881457365746,332.2876481237912,257.80054578369635,276.4696582935803,223.57717267192277,240.87159816762363,198.2395497267159,223.340691077104,187.51995534956203,214.66463887519438,185.48481916973668,221.26156439803486,194.42324461938443,224.60885144285692,197.88383853732526,227.33912716237637,193.86471964932937,222.55831716283024,191.07502564654027,216.61330487970963,187.24223615514,215.9566952522164,191.78427952589584,237.34648619787828,219.05019584209012,229.35696236720923,249.7288457750872,300.40252172938864,269.7207039177573,321.69352471005885,328.2249441587112,310.22658740601884,342.45693938443117,403.94249776678515,365.4543636389893,412.17664830952026,393.06760857589666,316.62191556430787,257.75259738850184,232.31178470406402,175.56549550245242,163.52896790834274,139.75675246715838,123.73351494950754,111.72045527569895,97.15147574005036,81.52693532236155,89.38524328124934,72.33259224190242,77.41441459204701,65.3514297774669,75.1222725069967,65.56468849107438,75.21938676982025,66.48984500217976,70.46697639935786,55.10298726132763,50.14945213264883,33.84156260565616,28.33463767639543,16.64591669797186,12.014937397409982,5.928802415419176,2.9125609084358395,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
